"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"2882","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.066,51.635,0.19,0.1182,2.395,36.373,0.05,0,0.127,0.382,0.0126,0.19,0.263,0.00566666666666667,0,0,0,0,0,0,0,0.12,"PEROVSKITE"
"2883","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.045,52.267,0.223,0.08,2.289,36.671,0.034,0,0.075,0.361,0.0329,0.33,0.367,0.00566666666666667,0,0,0,0.19,0,0,0,0.105,"PEROVSKITE"
"2884","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.051,51.892,0.203,0.05,2.232,36.52,0.035,0,0.098,0.359,0.03,0.42,0.085,0.00566666666666667,0,0,0,0,0,0,0,0.16,"PEROVSKITE"
"2885","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.087,52.181,0.179,0.376,2.42,36.422,0.045,0.049,0.126,0.479,0.015,0.33,0.09,0.00566666666666667,0,0,0,0,0,0.25,0,0.122,"PEROVSKITE"
"2886","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.065,51.925,0.199,0.74,2.353,36.095,0.041,0,0.186,0.449,0.0298,0.33,0.225,0.00566666666666667,0,0,0,0,0,0,0,0.215,"PEROVSKITE"
"2887","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.078,51.457,0.203,0.05,2.43,36.466,0.039,0,0.161,0.421,0.0203,0.42,0.085,0.00566666666666667,0,0,0,0.11,0,0,0,0.132,"PEROVSKITE"
"2888","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.11,50.567,0.228,0,2.587,36.326,0.059,0.029,0.288,0.422,0.12,0.19,0.096,0.003,0,0,0,0,0,0,0,0.12,"PEROVSKITE"
"2889","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.11,52.77,0.23,0.01,2.321,36.472,0.079,0,0.178,0.38,0.06,0.42,0.184,0.003,0,0,0,0,0,0,0,0.22,"PEROVSKITE"
"2890","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.123,52.398,0.238,0,2.375,36.212,0.059,0.011,0.203,0.388,0.05,0.19,0,0,0,0,0,0,0,0,0,0.16,"PEROVSKITE"
"2891","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.117,51.875,0.218,0.048,2.346,36.346,0.065,0.021,0.21,0.447,0.0426,0.33,0.24,0,0,0,0,0,0,0,0,0.11,"PEROVSKITE"
"2892","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.1,51.349,0.208,0.204,2.37,36.188,0.04,0,0.155,0.464,0,0.42,0.032,0.003,0,0,0,0,0,0.25,0,0.22,"PEROVSKITE"
"2893","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.081,51.424,0.113,0.195,2.388,36.19,0.032,0,0.071,0.54,0.0203,0.33,0.214,0.003,0,0,0,0,0,0,0,0.01,"PEROVSKITE"
"2894","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.172,50.636,0.203,0.43,2.75,36.245,0.06,0.004,0.137,0.353,0.06,0.19,0,0,0,0,0,0,0,0.25,0,0.307,"PEROVSKITE"
"2895","[22715] SHAIKH A. M. (2019)","samp. BEHRADIH","INTRAPLATE VOLCANICS","BASTAR CRATON_MESOZOIC / NORTHERN BASTAR CRATON / MAINPUR KIMBERLITE FIELD / BEHRADIH PIPE","BEHRADIH",20.215,20.215,82.2017,82.2017,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.247,51.343,0.184,0.63,2.168,36.37,0.113,0,0.184,0.404,0.01,0.33,0,0.00566666666666667,0,0,0,0,0,0,0,0.284,"PEROVSKITE"
"2896","[22750] HOWARTH G. H. (2019)","samp. OL-41","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01616,57.47203,0.11211,0,1.03,37.57301,0.06161,0,0.02929,0.43632,0,0.33,0,0,0.00909,0,0,0,0,0.25,0,0,"PEROVSKITE"
"2897","[22750] HOWARTH G. H. (2019)","samp. OL-41","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06464,55.10863,0.15655,0.00808,1.06,37.01347,0.05353,0,0.02929,0.51611,0.0298,0.19,0.322,0.003,0,0,0,0,0,0,0,0.05,"PEROVSKITE"
"2898","[22750] HOWARTH G. H. (2019)","samp. OL-41","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.09494,58.28104,0.14645,0,0.97,38.23153,0.05555,0,0.05959,0.53227,0.0282,0.19,0.112,0,0,0,0,0,0,0,0,0.12,"PEROVSKITE"
"2899","[22750] HOWARTH G. H. (2019)","samp. OL-41","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,56.96804,0.14544,0.09595,1.17,38.2891,0.05757,0.04141,0.03232,0.41208,0.0301111111111111,0.42,0.232,0.003,0.01313,0,0,0,0,0.25,0,0,"PEROVSKITE"
"2900","[22750] HOWARTH G. H. (2019)","samp. OL-41","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.07979,57.49021,0.1313,0.13635,0.909,38.57493,0.03737,0.04141,0.04949,0.49187,0.0258,0.19,0.271,0.00566666666666667,0.01818,0,0,0,0,0,0,0.015,"PEROVSKITE"
"2901","[22750] HOWARTH G. H. (2019)","samp. ROM222","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01414,57.18317,0.1313,0.13029,0.97,39.56069,0.0303,0.04444,0.04747,0.42622,0.05,0.42,0.044,0.003,0,0,0,0,0,0,0,0,"PEROVSKITE"
"2902","[22750] HOWARTH G. H. (2019)","samp. ROM222","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01515,56.82563,0.14039,0.10504,1.097,38.83753,0.02727,0.01515,0.03535,0.49187,0,0.19,0,0.00566666666666667,0,0,0,0,0,0,0,0,"PEROVSKITE"
"2903","[22750] HOWARTH G. H. (2019)","samp. ROM222","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,56.99026,0.14645,0.13433,1.32,38.56079,0.04141,0.0202,0.03939,0.47268,0.0196,0.42,0.043,0.003,0,0,0,0,0,0,0,0,"PEROVSKITE"
"2904","[22750] HOWARTH G. H. (2019)","samp. ROM222","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.09393,56.1863,0.13736,0.05555,1.163,38.2992,0.04545,0.07777,0.0505,0.49692,0.0301111111111111,0.33,0.112,0,0,0,0,0,0,0,0,0.0341,"PEROVSKITE"
"2905","[22750] HOWARTH G. H. (2019)","samp. ROM222","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.202,55.87724,0.13635,0.06868,1.3,38.16992,0.06666,0.00909,0.06767,0.51207,0.0417,0.19,0.315,0.003,0,0,0,0,0,0,0,0.03,"PEROVSKITE"
"2906","[22750] HOWARTH G. H. (2019)","samp. JJG 1958","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,56.12873,0.14645,0,1.521,36.87712,0.06969,0.00909,0.03838,0.49692,0.0426,0.42,0,0,0,0,0,0.19,0,0.25,0,0.0276,"PEROVSKITE"
"2907","[22750] HOWARTH G. H. (2019)","samp. JJG 1958","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.25957,54.45011,0.42117,0.05858,1.23,37.01347,0.07272,0.02626,0.07373,0.55853,0.0196,0.33,0.293,0,0.06767,0,0,0,0,0,0,0,"PEROVSKITE"
"2908","[22750] HOWARTH G. H. (2019)","samp. JJG 1958","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / MONASTERY KIMBERLITE",NA,-28.810833,-28.810833,27.42195,27.42195,"subaerial",1629,1629,"MEGACRYST, OLIVINE, XENOLITH",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,60.51112,0.16665,0.14544,0.68,39.02337,0.06565,0.03232,0.02929,0.38885,0.63,0.19,0,0,0.00101,0,0,0,0,0,0,0.05,"PEROVSKITE"
"2909","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0466,55.86,0.2143,0.0634,1.34,39.48,0.0439,0.002,0.0332,0.2881,0.02575,0.33,0.291,0.003,0.091,0,0,0,0,0,0,0.0141,"PEROVSKITE"
"2910","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,56.49,0.2406,0.1081,1.67,38.11,0.0407,0.0456,0.0735,0.2591,0.08,0.19,0,0,0.021,0,0,0,0,0.25,0,0.2607,"PEROVSKITE"
"2911","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,56.68,0.2434,0.1291,1.38,38.03,0.059,0.0111,0.0627,0.2516,0.0211,0.42,0.214,0.00566666666666667,0.07,0,0,0.02,0,0,0,0,"PEROVSKITE"
"2912","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0997,55.72,0.3451,0,2.14,38.02,0.0485,0.0615,0.0573,0.2337,0.0249,0.19,0.343,0,0.02,0,0,0.19,0,0,0,0.05,"PEROVSKITE"
"2913","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0348,55.25,0.3617,0.0898,2.31,37.89,0.0476,0.0234,0.0573,0.1875,0.05,0.33,0.075,0,0.068,0,0,0.04,0,0.25,0,0.0454,"PEROVSKITE"
"2914","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0491,55.23,0.3911,0.018,2.28,38.22,0.0399,0.0382,0.0466,0.2375,0.0329,0.19,0.364,0.003,0.02,0,0,0.19,0,0,0,0.111,"PEROVSKITE"
"2915","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,57.36,0.1985,0.2312,1.0953,38.24,0.0503,0.0173,0.1038,0.2476,0.0301,0.33,0.055,0,0.038,0,0,0.14,0,0.12,0,0,"PEROVSKITE"
"2916","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0215,56.61,0.2148,0.048,1.4,37.43,0.0697,0,0.1398,0.2909,0.0407777777777778,0.19,0,0.00566666666666667,0.056,0,0,0,0,0.12,0,0.096,"PEROVSKITE"
"2917","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,56.5,0.2234,0.0541,1.2447,37.66,0.0348,0.0296,0.0322,0.237,0.032,0.42,0.022,0.003,0.035,0,0,0,0,0.25,0,0,"PEROVSKITE"
"2918","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,57.09,0.2241,0.027,1.1816,38.17,0.0367,0.0087,0.0054,0.1688,0.05,0.42,0.06,0.003,0.043,0,0,0.19,0,0.25,0,0,"PEROVSKITE"
"2919","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.035,55.18,0.2155,0.185,1.1981,39.85,0.0225,0,0.0472,0.3176,0.0269,0.42,0.045,0.003,0.059,0,0,0,0,0.16,0,0.101,"PEROVSKITE"
"2920","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0471,54.93,0.3543,0.0514,1.95,39.38,0.0623,0,0.0929,0.2085,0.0426,0.33,0.17,0,0.0348,0,0,0.02,0,0,0,0,"PEROVSKITE"
"2921","[22876] CONCEICAO R. V. (2019)","samp. CAR-3","INTRAPLATE VOLCANICS","RIO DE LA PLATA CRATON / BRAZIL_MESOZOIC / ROSARIO DO SUL KIMBERLITE FIELD / ROSARIO DO SUL CLUSTER","ROSARIO-6 KIMBERLITE",-30,-30,-55,-55,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0823,55.74,0.2346,0.0508,1.32,39.36,0.0269,0,0.0799,0.2886,0.07,0.19,0.35,0,0.0425,0,0,0,0,0,0,0,"PEROVSKITE"
"2922","[22954] SHARMA A. (2019)","samp. AHOBIL","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","AHOBIL KIMBERLITE, PIPE 16",15,15,77.3,77.3,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.02,57.31,0.13,0.49,1.3,40.02,0.004,0,0.043,0.2,0.05,0.19,0,0.00566666666666667,0.011,0,0,0,0,0,0,0,"PEROVSKITE"
"2923","[22954] SHARMA A. (2019)","samp. AHOBIL","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","AHOBIL KIMBERLITE, PIPE 16",15,15,77.3,77.3,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.04,56.74,0.15,0.04677,1.16,40.47,0.02,0.00633333333333333,0.0329661871502505,0.2,0.03225,0.19,0.25,0.003,0.059,0,0,0.02,0,0,0,0,"PEROVSKITE"
"2924","[22954] SHARMA A. (2019)","samp. AHOBIL","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","AHOBIL KIMBERLITE, PIPE 16",15,15,77.3,77.3,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.05,56.79,0.13,0.05,0.87,39.05,0.031,0,0.04,0.4,0,0.19,0.112,0.003,0,0,0,0.14,0,0,0,0,"PEROVSKITE"
"2925","[22954] SHARMA A. (2019)","samp. AHOBIL","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","AHOBIL KIMBERLITE, PIPE 16",15,15,77.3,77.3,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.03,56.71,0.15,0.52,1.16,39.06,0,0,0.026,0.35,0,0.19,0,0.00566666666666667,0,0,0,0,0,0,0,0,"PEROVSKITE"
"2926","[22954] SHARMA A. (2019)","samp. AHOBIL","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","AHOBIL KIMBERLITE, PIPE 16",15,15,77.3,77.3,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,57.29,0.15,0.1,1.14,38.56,0.016,0.053,0.0118,0.4,0.01,0.19,0.022,0.00566666666666667,0.079,0,0,0.14,0,0.12,0,0.0101310019732515,"PEROVSKITE"
"2927","[22954] SHARMA A. (2019)","samp. AHOBIL","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","AHOBIL KIMBERLITE, PIPE 16",15,15,77.3,77.3,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01,56.11,0.16,0.018,1.03,39.8,0.007,0.04,0,0.28,0.05,0.42,0,0.003,0.1085,0,0,0,0,0,0,0,"PEROVSKITE"
