"","X1","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS"
"1172",33441,"samp. 82201","PYROXENE","DIOPSIDE","LHERZOLITE, PLAGIOCLASE",51.18,1.1,4.75,0.63,3.36,23.61,15.34,0.09,0.01,0.7,0.01,0,0,0,0.07,0,0.085,0,0,0,0.17,0
"1173",48567,"samp. 03LG-01","PYROXENE","DIOPSIDE","LHERZOLITE, SPINEL, XENOLITH",53.2,0.19,3.26,1.35,2.64,20.9,17.7,0.08,0,0.73,0,0,0,0,0.08,0,0.13,0,0,0,0,0
"1174",49385,"samp. RE98-84B-035-001","PYROXENE","DIOPSIDE","KIMBERLITE",54.56001,0.11621,1.49621,1.70511,4.13001,21.16001,15.20001,0.12351,0,1.66131,0,0,0,0,0.041,0,0.06,0,0,0,0,0
"1175",38878,"samp. -60/140S","PYROXENE","DIOPSIDE","NOT GIVEN",50.71,0.59,1.22,0.55,3.39,23.86,17.61,0.1,0.01,0.3,0.09,0,0,0,0,0,0.056,0,0,0,0,0
"1176",42369,"samp. VI","PYROXENE","DIOPSIDE","NOT GIVEN",51.67,0.3,4.96,0.15,4.49,22.63,14.29,0.14,0.29,0.57,0.07,0,0,0,0.06,0,0,0,0,0,0.12,0
"1177",54537,"samp. LAL14","PYROXENE","DIOPSIDE","BASALT, TRANSITIONAL",48.75,2.54,3.09,0.04,9.01,19.56,15.16,0.22,0.04,0.44,0.03,0,0,0,0.045,0,0,0,0,0,0.11,0
"1178",57688,"samp. SP98-25","PYROXENE","DIOPSIDE","NOT GIVEN",45.93,2.93,6.59,0.29,7.44,22.19,12.36,0.12,0.004,0.45,0.03,0,0,0,0.02,0,0,0,0,0,0.01,0
"1179",38458,"samp. SAG14","PYROXENE","DIOPSIDE","LHERZOLITE, GARNET-SPINEL, XENOLITH",53.6529,0.3901,4.1861,0.9518,2.8232,20.573375,15.9491,0.0764,0.0087,1.5241,0,0,0,0,0,0,0.17,0,0,0,0.01,0
"1180",43207,"samp. E133","PYROXENE","DIOPSIDE","ANDESITE",54.19,0.12,1.06,0.45,3.68,22.14,18.44,0.02,0.002,0.31,0.006,0,0,0,0.06,0,0.01,0,0,0,0.02,0
"1181",43801,"samp. D14-1","PYROXENE","DIOPSIDE","ANKARAMITE",53.91,0.11,1.6,0.96,2.86,22.22,17.08,0.05,0.02,0.13,0.05,0,0,0,0.07,0,0.06,0,0,0,0.02,0
"1182",54237,"samp. 983-126","PYROXENE","DIOPSIDE","BASALT",46.604,3.007,6.628,0.047,9.35,20.18,13.661,0.183,0.011,0.319,0.02,0,0,0,0.0533,0,0.04,0,0,0,0,0
"1183",60899,"samp. KAT-55-07","PYROXENE","DIOPSIDE","BASALT",53.12,0.46,2.13,0.19,4.79,20.54,17.39,0.11,0.01,0.19,0.031,0,0,0,0.04,0,0.167,0,0,0,0,0
"1184",60259,"samp. ROCC-5","PYROXENE","DIOPSIDE","SHOSHONITE",53.6585132317811,0.22856448361357,2.12655741613967,0.867550690458388,3.18204360949188,22.4339932852221,17.2298557292604,0.10137425420099,0.01,0.171547299831911,0.02,0,0,0,0.06,0,0.06,0,0,0,0.02,0
"1185",41222,"samp. 488510","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0,0.005,0,0,3.63,27.22,20.92,0.506,0.2,0.054,0,0,0.2156,0.0042,0.015,0,0,0,0,0.6,0.18,0
"1186",43918,"samp. CALCIOCARBONATITE","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0.015,0.02,0,0,2.886,27.886,18.789,0.378,0,0,0.015,0,0.17,0,0,0,0,0,0,0.6,7.524569,0
"1187",41350,"samp. 488516","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0,0.01,0.08543749,0,1.072,28.81,21.4,0.257,0,0.01,0.015,0,0,0,0,0,0,0,0,0.6,7.524569,0
"1188",42318,"samp. 59","CARBONATE","DOLOMITE","CARBONATITE",0.07,0.09134862,0.015,0,0.77,29.42,20.61,3.55,0.07,0.1,0.05,0,0.43,0,0,0,0,0.3871,0,0.2,0.01,0
"1189",42389,"samp. 008","CARBONATE","DOLOMITE","CARBONATITE",0.2091649,0.059,0.02,0.07,6.56,29.63,15.28,0.42,0.05139233,0.1,0.22,0,3.22,0.01,0,0,0,0,0,0.2,0.01,0
"1190",43538,"samp. C1C4","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.1156959,0.3446883,0.02764566,0.09,1.137624,29.51,19.82541,0.357157,0.02010521,0.01557574,0,0,3.9,0.12,0.08,0,0,0.01,0,0.3,0.015,0
"1191",42720,"samp. KF55","CARBONATE","DOLOMITE","CARBONATITE",0,0.03,0.01,0,14,29.2,11.2,1.6911097764753,0.13,0.16,0,0,7.5,0.12,0,0,0,0.15,0,0.6,0.01,0
"1192",41238,"samp. 488510","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0.04,0.007020948,0.01,0,3.13,26.99,20.62,0.4,0.02,0,0,0,0,0.05,0.0270666666666667,0,0,0,0,0.2,0.18,0
"1193",41463,"samp. 488536","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0,0.09134862,0.01,0.01,3.43,28.8,20.72,0.495,0.02934626,0,0.043,0,0.17,0,0.0270666666666667,0,0,0,0,0.19,0.04,0
"1194",41339,"samp. 488514","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0.54,0.203,0.06,0.0371,4.88,26.04,18.65,0.668,0.4222938,0,0,0,0.4401,0.04,0.03,0,0,0.05,0,2.36,0.18,0
"1195",43522,"samp. C1C3A","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.2091649,0.05395174,0.25,0,0.9222245,31.03,19.62734,0.2496048,0.01595452,0.08,0,0,3.86,0,0.2,0,0,0.08,0,0.6,0.01,0
"1196",42403,"samp. 43-86","CARBONATE","DOLOMITE","LHERZOLITE, SPINEL, XENOLITH",0.1243656,0.07,0.08360249,0.07,0.42,30.04,20.73,0.48,0.004,0.17,0.01,0,0.35,0,0.04,0,0,0,0,0.2,0.04,0
"1197",41268,"samp. 488511","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0,0.03,0.02,0,4.18,27.59,19.96,0.454,0.04,0,0.025,0,0,0,0.01,0,0,0,0,0.19,0.015,0
"1198",42869,"samp. R71-109.61","CARBONATE","DOLOMITE","CARBONATITE",0.81,0.02,0,0,2.7,32,19.3,0.2,0.03,0,0.015,0,0,0,0,0,0,0.00871,0,0.6,0.01,0
"1199",43428,"samp. C2A15","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0.1246161,0.2786756,0.07389559,0.12,1.652481,29.04,19.39966,0.2670218,0.07555374,0.1333,0.0231,0,0.4,0.0042,0.07,0,0,0,0,0.6,0.18,0
"1200",41203,"samp. 229336","CARBONATE","DOLOMITE","KIMBERLITE",0.01,0.004,0.03,0.04,0.74,29.94,21.69,0.2,0,0,0.02,0,2.67,0.04,0.01,0,0,0,0,0.19,7.524569,0
"1201",41053,"samp. 373-2A","CARBONATE","DOLOMITE","LAMPROPHYRE",1.5,0.0803719,0.2441987,0.18,7.84,33.36,14.62,1.37,0.4114343,0.02,0.01,0,4.76,0.24,0.05,0,0,0.21,0,0.01,0.01,0
"1202",43241,"samp. B 72","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.39,0.0103811,0.38,0,3.91,29.45,18.23,0.7146,0.004,0.24,0.25,0,4.79,0.05,0.03,0,0,0.04,0,0.01,0.18,0
"1203",41199,"samp. 229332","CARBONATE","DOLOMITE","KIMBERLITE",0.016,0.01,0.03,0,0.71,31.22,19.85,0.71,0.01,0.01,0.0298,0,0.8311,0.0042,0.085,0,0,0.01,0,0,0.01,0
"1204",41602,"samp. CALC33","CARBONATE","DOLOMITE","MONCHIQUITE",0.05,0,0.02,0.144,3.48,28.13,19.01,2.77,0.16,0.07057944,0.022,0,4.15,0.0039,0.052,0,0,0.06,0,0.2,0.01,0
"1205",44402,"samp. BHK-1","CARBONATE","DOLOMITE","KIMBERLITE",0,0,0.02,0.12,0.8653,39.19,12.69,0.1938,0,0.1007,0.1,0,3.47,0.12,0.001,0,0,0,0,0.19,7.524569,0
"1206",41646,"samp. 318","CARBONATE","DOLOMITE","PERIDOTITE, XENOLITH",0,0.09,0.16,0,4.95,28.79,17.37,0.3,0.11,0.07,0,0,0.17,0,0.015,0,0,0.03,0,0.19,0.18,0
"1207",41630,"samp. 4-36-90","CARBONATE","DOLOMITE","LHERZOLITE, SPINEL, XENOLITH",0.25,0.2075127,0.1092382,0.26,0.35,37.83,17.55,0.3452,0.03,0.37,0.09,0,2.93,0,0.069,0,0,0.03,0,0.3,0.015,0
"1208",42743,"samp. G1340","CARBONATE","DOLOMITE","CARBONATITE, ANKERITE",0.006706577,0.02,0.03,0.06,8,28.2,15,2.09,0.04,0.011,0.01,0,2.63,0.14,0.015,0,0,0.21,0,0.6,0.18,0
"1209",41260,"samp. 488511","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0.5257273,0.128177,0.03,0.15,4.01,27.62,20.02,0.501,0.02836646,0.022,0.016,0,2.73,0.5,0.04,0,0,0.02,0,0.01,0.01,0
"1210",43246,"samp. B 69","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.1882813,0.19,0.2,0.18,3.88,29.86,18.35,0.5937,0.72,0.59,0.274,0,3.93,0.12,0.04,0,0,0.06,0,0.01,0.01,0
"1211",44894,"samp. 17BY01Y","CARBONATE","DOLOMITE","DOLOMITE",0.64,0.066,0.03,0.005,0.17,30.59,18.5,0.58,0.14,0,0.02,0,0.0019,0.05,0.0549,0,0,0.01,0,0,0.01,0
"1212",42778,"samp. SB-10/28","CARBONATE","DOLOMITE","CARBONATITE, DOLOMITE",0.17,0.2712574,0.12,0.07,5.04,29.58,17.81,1.15,0.22,0.1012121,0.0376,0,1.33,0.5,0.085,0,0,0.06,0,0.4,0.01,0
"1213",43236,"samp. B 72","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.3,7e-04,0.004,0.02,4.16,29.2,18.44,0.6459,0.05,0.02,0,0,0.4369,0,0,0,0,0.02,0,0.2,0.01,0
"1214",41390,"samp. 488533","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",1.15,0.304364,0.06505347,0,5.37,27.22,19.22,1.066,0.1891259,0,0,0,0.73,0.009,0.03,0,0,0.13692,0,0.01,0.18,0
"1215",44392,"samp. BK-1","CARBONATE","DOLOMITE","KIMBERLITE",0.0263,1.124519,0.552,0.07,1.88,31.84,17.13,1.045,0.1161052,0.1113,0.22,0,3.93,0.06,0.0255,0,0,0.15,0,0.4,0.01,0
"1216",43270,"samp. B 69","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.05,0.05,0.04,0,2.74,29.88,18.88,0.5007,0.01258311,0.037,0,0,0.02,0,0,0,0,0,0,0.19,0.04,0
"1217",42870,"samp. 745","CARBONATE","DOLOMITE","CARBONATITE, APATITE",0.2600005,0.024,0.12,0,3.3,31.3,17.1,0.4,0.11,0,0.01,0,0.31,0,0.03,0,0,0.02,0,0,0.015,0
"1218",44468,"samp. NAUJAAT-2WA","CARBONATE","DOLOMITE","LAMPROITE",0.08,0.02,0.16,0,0.58,30.05,20.65,0.43,0.02,0.03,0,0,0.01,0,0.02,0,0,0,0,0.6,0.18,0
"1219",44474,"samp. A34-1","CARBONATE","DOLOMITE","LAMPROITE",0.06,0.2128702,0.02,0.07,1.62,30.51,20.17,0.15,0,0.07057944,0.04,0,3.32,0,0.07,0,0,0,0,0.2,0.01,0
"1220",40865,"samp. MG91-140","CARBONATE","DOLOMITE","DUNITE, XENOLITH",0.36,0.01,0.1006841,0.015,1.59,34.07,17.78,0.06,0.01,0.08,0.01,0,0.12,0,0.015,0,0,0.04,0,0.19,0.04,0
"1221",43339,"samp. 10185-1","CARBONATE","DOLOMITE","CARBONATITE",0,0.03,0.01,0,1.73,29.57,18.18,1.07,0.02782923,0.03,0,0,0,0,0.02,0,0,0.06,0,0.2,0.015,0
"1222",42100,"samp. T-562J","CARBONATE","DOLOMITE","SOVITE",0,0,0,0,1.56,28.68,18.75,0.79,0.19,0,0.01,0,0.2156,0,0,0,0,0.06,0,0.6,0.01,0
"1223",43430,"samp. C2A15","CARBONATE","DOLOMITE","CARBONATITE, CALCIO",0.006706577,0.02,0.1018289,0,1.500288,30.04,19.23237,0.2482429,0.04179331,0.04079207,0,0,0,0,0.2,0,0,0.01,0,0,0.18,0
"1224",43582,"samp. C1C19","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.09919212,0.03479175,0.0958459,0.173,0.05774087,32.283,19.47575,0.1229104,0,0.011,0,0,3.14,0.02,0.03,0,0,0.01,0,0,7.524569,0
"1225",43179,"samp. B 72","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0,0.01,0.09,0.02,4.13,29.3,18.32,0.7438,0.03,0.07,0.018,0,0,0,0,0,0,0.02,0,0.6,0.01,0
"1226",43561,"samp. C1C10","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.1267419,0,0.02921692,0.09,0.99644,29.61197,19.43139,1.933302,0.05799825,0.1978236,0,0,0.24,0.04,0.03,0,0,0.06,0,0,0.04,0
"1227",43208,"samp. B 72","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.94,0.01,0.31,0.11,3.45,16.04,16.69,0.618,1.73,10.94,0.34,0,2.93,0.49,0.054,0,0,0.21,0,0.24,0.015,0
"1228",42370,"samp. NEWANIA","CARBONATE","DOLOMITE","CARBONATITE",0.16,0.09326494,0.09,0.1,8.67,27.88,15.04,0.8,0.02860633,0.21,0.026,0,3.89,0,0.0255,0,0,0.06,0,0.6,0.01,0
"1229",42899,"samp. WICHEEDA_DOL","CARBONATE","DOLOMITE","CARBONATITE, DOLOMITE",0.07,0,0.2,0,9.26,29.33,14.69,1.14,0.052825,0,0.1413,0,3.87,0.009,0.069,0,0,0.53,0,0.6,0.18,0
