SAMPLE NAME,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,FeOT,CaO,MgO,MnO,K2O,Na2O,F,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,40.76,0.125,12.18,0.033,3.48,0.301,25.75,0.031,7.6,1.083,0.828,1.1131948125850122,1.07726726960765,1.7776067627440122,0.07186183764575527,-0.5568382791089732,1.07623486692746,0.4911995885463233,-1.1295786715368072,0.4124323627564552,0.06381142329470708,0.06579837335488432
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.58,0.27,13.38,0.015,3.37,0.335,26.05,0.063,7.67,1.243,0.723,0.8899416556288309,1.2233982127059873,1.8599301791157608,0.13336454594903635,-0.38874360694437116,1.2560448635104593,0.5687586683238357,-1.1758862777986145,0.2504474362418351,-0.29677568743132343,-0.016817430139360132
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,40.14,0.199,13.2,0.049,3.52,0.237,25.9,0.069,7.57,1.177,0.673,0.9411827318056724,1.124898638661582,1.8479432027527156,0.0982836418613587,-0.36913051842814276,1.2398498774068503,0.5730865889681361,-1.2007712816713094,0.33114511101622235,-0.07636834116274246,-0.013006624193426467
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,40.77,0.063,12,0,3.56,0.062,26.2,0.013,8.78,1.038,0.743,1.4274632794836943,0.49303956131658294,1.3469075231440992,-0.19375023307453576,-0.5168588225570597,0.9764226774341845,0.5942656346510379,-1.1141664154333282,0.17627629075204704,-0.44269184982957177,0.04046729698131708
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,40.02,0.033,13.23,0,3.1,0.034,25.82,0.077,8.72,0.983,0.689,1.2423394531197463,0.4136682940884312,1.4593637835926445,-0.07246938558869478,-0.3326296139853422,1.054491763988896,0.6986340824162576,-0.9354179244336911,0.1248522324904312,-0.48592137529677765,0.049877454604123295
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.54,0.233,13.76,0.013,3.58,0.436,25.16,0.06,8.11,1.225,0.931,0.9069679925581545,1.0728011050082886,1.7765168322855631,-0.016090064115919313,-0.3859016152327952,1.1747499883607553,0.4159026379059474,-0.9744508759431515,0.20239251896513333,-0.5559070677998793,0.007422501888325482
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,38.66,0.317,15.33,0,2.97,0.116,25.11,0.08,8.44,1.012,0.731,0.8098645448750003,0.5660619629175393,1.6200643199749643,0.16800121447624583,-0.08475169081292366,1.2719269631131294,0.6808140049928292,-0.7066254760715687,0.03339357774422093,-0.6027040178002481,-0.007152789735422552
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.86,0.042,12.45,0,3.13,0.304,26.09,0.041,8.71,0.963,0.962,1.3266413514275286,0.594949257916325,1.4714996968406973,0.015966279891089057,-0.49992953828780257,0.848359014739243,0.5650126494357514,-0.8164221663581303,0.18630515306741413,-0.566819297080082,0.0749249742703253
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,41.29,0.022,12.75,0.016,3.51,0.33,26.48,0.042,8.14,0.925,0.717,1.3000454683419702,0.6185507328681373,1.7445921469917345,0.011662770147216658,-0.5587750694146406,0.9111595378013799,0.4643338617700448,-0.9761704636915925,0.23838246239712202,-0.023988325628045044,-0.0787044278134933
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.73,0.049,12.9,0,3.95,0.167,25.38,0.031,7.89,1.051,0.604,0.9274315486564665,0.8117300963199501,1.688811870203598,0.14847253118324427,-0.43321435930138186,1.1144198376494439,0.6628886437145467,-1.1134324390847492,0.3517076379415678,-0.1935543083122328,0.07667936963977195
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.6,0.01,12.09,0,3.29,0.207,25.32,0.01,8.32,1.037,0.697,1.1283552011695788,0.7227755619246008,1.53483389009532,0.08876062054628793,-0.48752515393531676,0.9626751169721701,0.6457447499005751,-1.0746011026374558,0.282715673060729,-0.4221656621305675,0.20837579381098226
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.03,0.014,12.14,0,3.74,0.048,25.56,0.035,8.25,1.147,0.761,1.048394117824767,0.8730606748098924,1.452527629114978,0.06796901810619327,-0.4160165483635517,1.124920942271617,0.7856639309474246,-1.1596177989532415,0.3689700913970587,-0.5378819608925551,0.17373379099955694
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.6,0.061,11.98,0.012,3.67,0.057,25.88,0.045,8.28,1.14,0.811,1.1633065842154113,0.8709731807373738,1.4404427783457467,-0.010421991045526525,-0.44655059410135944,1.0994949279809716,0.7288094402091596,-1.1621169814855503,0.3470728067863076,-0.4555008558983851,0.12377915940996202
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,38.29,0.027,12.64,0.051,3.98,0.149,25.35,0.022,8.32,1.165,1.5,1.0577155944296561,1.11247205790927,1.3493387164460593,0.07933524114139488,-0.3451487437665636,1.1628191336285782,0.651338439441327,-0.744206945269579,0.5576485616152025,-0.7904482839980103,0.1305370468589582
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,40.2,0.065,11.54,0.023,3.34,0.223,26.23,0.052,7.81,1.146,1.35,1.287210768919553,1.266584492892239,1.5566456006717468,-8.108979319240706e-5,-0.5967251577149716,1.114503467201508,0.5767331400320911,-0.9599647342767341,0.5445495345305028,-0.20119310348250932,0.09598654027358747
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,37.77,0.06,13.42,0,4.44,0.036,25.14,0.046,8.31,1.38,0.895,0.7573026219260778,1.1088501336316228,1.4696073058864119,0.011777142809590517,-0.23819562513286194,1.402437967175404,0.7943612689250348,-1.174218688305698,0.3765439541532827,-0.9874678439835662,0.092990709261039
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.05,0.079,11.96,0.06,3.76,0.037,25.79,0.062,8.67,1.157,0.789,1.1880551467510805,0.7693826744025759,1.303736535166759,-0.05063549032912566,-0.32654746353357555,1.0087510505209147,0.7525972933934846,-1.163112869396785,0.28946238595677504,-0.7372381106119968,0.147187272329955
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.5,0.099,11.7,0,3.59,0.125,26.19,0.028,8.24,1.182,0.907,1.1949792768163103,1.0044471903976455,1.443420059799543,0.01210024678549125,-0.5096098093788187,1.0944244794376703,0.7054097539880277,-1.1708215785498217,0.35426900747422296,-0.5056271178496089,0.11971484584577582
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.48,0.083,11.84,0.018,3.45,0.223,25.94,0.035,8.11,1.209,0.98,1.1535816354578565,1.1203474183610536,1.5399733687884796,0.020765739024426674,-0.5015043903374117,1.097255357332859,0.6331488071349501,-1.1388536957691564,0.3831101426601483,-0.4939028420991271,0.13662250242993215
samp. 488516,"CARBONATITE, CALCIO",PHLOGOPITE,39.94,0.056,11.07,0.01,3.56,0.202,26.12,0.026,8.19,1.36,0.851,1.2484616849924564,1.2199603172014952,1.5159989558968061,-0.1603499966553368,-0.5879319401465912,1.1332419412633408,0.6113775895261013,-1.4332305590628232,0.35498513078907995,-0.5664740408960828,0.15592539444944625
samp. A1,KIMBERLITE,PHLOGOPITE,36.06,1.9,17.06,0.052,9.14,0.032,19.26,0.072,9.07,0.429,0.456,-0.4874360639223926,-0.3204803683008333,0.6526037397778328,0.5205342359593771,0.27716471184271463,0.6193365921859907,0.5120445685981592,-0.06157872937636871,-0.10930642936186986,-0.6190654951332507,-0.027537556813199287
samp. A1,KIMBERLITE,PHLOGOPITE,36.73,2.65,16.04,0.01,8.08,0,20,0.107,9.26,0.395,0.439,-0.27047011033519747,-0.2593653121338536,0.3721998373901074,0.46807729474326554,0.17847873060755642,0.5000605034187988,0.5083105443666306,-0.09158671595418583,-0.45584486709321975,-0.4596206860481385,-0.016204100645797002
samp. A1,KIMBERLITE,PHLOGOPITE,36.44,3.31,15.75,0.197,5.77,0,21.5,0.046,9.18,0.277,0.456,-0.0063244994204743055,-0.11901184984688916,0.23107023419597994,0.8274355798494822,0.4891188280138604,0.3628106284672781,0.47544913629018515,-0.01465256580973806,-0.6710450260958333,-0.26809270423949266,0.015934289992243736
samp. A1,KIMBERLITE,PHLOGOPITE,37.9,2.99,14.05,0.174,5.63,0.012,22.45,0.034,9.67,0.265,0.618,0.5183052102591684,-0.28142689096586776,0.08905964557398496,0.51666997581526,0.20756171284515743,0.1632292222927459,0.40266758978548867,-0.09787633925875239,-0.6382004875653292,-0.31052461772710915,0.01777645207516832
samp. A1,KIMBERLITE,PHLOGOPITE,38.7,3.91,13.18,1.61,4.94,0.021,21.88,0.079,9.96,0.242,0.541,1.1077943994318176,-0.026327905438049387,-0.3282372439950666,0.4573220314307049,2.157133684359086,-0.7632053827078923,-0.4987294977855705,-0.5643688209372952,-0.3156585824515906,-0.030834612925108335,0.02573433939264549
samp. A1,KIMBERLITE,PHLOGOPITE,38.21,3.58,13.48,1.67,4.71,0.014,21.53,0.05,9.8,0.207,0.517,1.047945962269148,-0.05638157793683615,-0.19761859077128038,0.5921268507888894,2.275209567538988,-0.7438590449717434,-0.4637583703115773,-0.5291416535661222,-0.15331083844595422,-0.03289365574966242,0.10817009463013175
samp. A1,KIMBERLITE,PHLOGOPITE,35.79,3.61,16.2,0.149,5.65,0.018,21.48,0.01,9.52,0.171,0.4,-0.07139502649425966,-0.3302263018513474,0.07041396539359701,0.9632143479692847,0.5151233004375382,0.27813599602837213,0.5003077189211883,0.15534439135307576,-0.8819169508591913,-0.4322672237166564,0.006667686379026434
samp. A1,KIMBERLITE,PHLOGOPITE,35.72,3.39,16.24,0.085,5.52,0.029,21.46,0.051,9.6,0.196,0.534,-0.03936641594093111,-0.326498606728676,0.11490825809220445,0.8832282938009911,0.4275566212936116,0.32148320296451693,0.5562953068144271,0.2378712911541785,-0.8495095907320678,-0.545464319322359,0.026637234178100246
samp. A1,KIMBERLITE,PHLOGOPITE,35.54,3.32,16.05,0.027,5.65,0.052,21.75,0.069,9.14,0.107,0.205,-0.20401021524132576,-0.32617057312937525,0.29585274208265677,1.1267829930870192,0.3311724220774827,0.2737649606691817,0.7169620855496613,0.13997398733223015,-0.8141428388462209,-0.2590020662836752,0.041303966342118796
samp. A1,KIMBERLITE,PHLOGOPITE,37.14,3.45,15.07,0.628,5.36,0,22.36,0.03,8.86,0.219,0.537,0.2950330699339823,0.08574981602243831,0.2157868968571614,0.9364940928907874,0.9723764565512611,0.11027884444480095,0.2395097533615253,-0.14882967568299815,-0.41970144001832244,0.10808478096396129,-0.039338033561313
samp. A1,KIMBERLITE,PHLOGOPITE,36.44,3.29,15.88,0.197,5.71,0.03,21.6,0.042,9.29,0.227,0.454,0.025018098664953442,-0.21489511961270225,0.22734907163587365,0.849294384370213,0.49240241370527915,0.30624182100567715,0.4624947819617586,0.05223924372961125,-0.703267299462256,-0.2949807354274723,8.6094082917979875e-005
samp. A1,KIMBERLITE,PHLOGOPITE,36.97,3.58,15.09,0.053,5.96,0.026,22.04,0.056,9.21,0.168,0.51,0.06656146166928015,-0.18120123718583347,0.10480195218436755,0.840179857676509,0.19507808591201714,0.2619936673171789,0.5185075590398286,0.08582654736657241,-0.7949398677949084,-0.09211954401964567,-0.03723483730924441
samp. A1,KIMBERLITE,PHLOGOPITE,36.31,3.25,15.94,0.464,5.46,0.009,21.79,0.057,9.67,0.203,0.648,0.25714695083184536,-0.2807736408107582,0.08566865989390035,0.7894354928594571,0.8840676714048378,0.12444325314125677,0.32659855636853,0.12775630382062308,-0.611508536106488,-0.47708857821041395,-0.018798717498310292
samp. A1,KIMBERLITE,PHLOGOPITE,36.27,3.27,15.59,0.164,5.42,0.033,21.87,0.046,9.25,0.198,0.305,0.024664508354700215,-0.24375953059669644,0.25387151357957993,0.9382928970397308,0.44357318840656657,0.26177455420519685,0.5539537715871059,-9.814645658884347e-4,-0.7454632938338377,-0.26630928680269345,0.041479353476271755
samp. A1,KIMBERLITE,PHLOGOPITE,35.38,2.99,15.86,0.008,5.44,0.01,21.45,0.12,9.56,0.16,0.545,-0.04063712198256948,-0.37104130943847174,0.19729361168983708,0.9027167083611948,0.3061061300803578,0.2877543533233169,0.7478704780965286,0.28834107437198747,-0.7341732871575679,-0.58477720243311,0.11489422784715386
samp. A1,KIMBERLITE,PHLOGOPITE,35.79,3.36,15.65,0.064,5.51,0.019,21.85,0.054,9.13,0.155,0.46,-0.07868221385047289,-0.18256476325358972,0.20895640281887795,1.0445976274852309,0.32891365407985285,0.31281890314433525,0.6560771778603395,0.16192851506979783,-0.7340366408570494,-0.252113034174858,0.05125866851284901
samp. A1,KIMBERLITE,PHLOGOPITE,39.31,3.01,13.38,1.49,5.16,0.008,21.61,0.061,9.41,0.235,0.677,1.0858964409710568,-0.010460704680369387,0.06465454849421905,0.42975860534594523,1.8954539243355752,-0.5337620076545374,-0.42240507771411157,-0.5123683060324076,0.06713078451499518,0.21461584580644635,0.061794851039015705
samp. A1,KIMBERLITE,PHLOGOPITE,36.16,3.39,14.44,0.145,5.82,0.009,22.54,0.064,8.62,0.23,0.343,-0.040290538046059574,0.1350040506776235,0.2725451819109209,1.1034802310445662,0.3004985081860974,0.26957246017866854,0.6858646537960931,-0.1516944885821806,-0.5629672629902045,0.038703948012292586,0.04649728710794444
samp. A1,KIMBERLITE,PHLOGOPITE,35.14,3.31,15.02,0.163,7.46,0.007,22.33,0.031,8.17,0.164,0.452,-0.376193512021386,0.236120807573841,0.31888676059209564,1.3808826940145096,0.35128366650927995,0.30392048220751877,0.7527041551107693,-0.026198591075311473,-0.2763340602320739,0.12026424558777607,-0.05076197762896258
samp. A1,KIMBERLITE,PHLOGOPITE,35.87,3.44,15.74,0.281,5.37,0.028,21.75,0.082,9.13,0.234,0.345,-0.040012290972520265,-0.08399523682160734,0.23551333339780545,0.9876126596139397,0.6551601809266804,0.24484692265167696,0.5308989575159763,-0.016782577354624073,-0.7074012562350457,-0.2659571568944811,0.04279323929463147
samp. A1,KIMBERLITE,PHLOGOPITE,36.64,3.15,14.93,0.113,5.69,0.01,22.24,0.062,9.08,0.262,0.446,0.09720668083093947,-0.07890551088978681,0.26528818205677906,0.8525480892878432,0.27608242543121697,0.3203489095016805,0.5933689133396503,-0.06866185493084992,-0.6286636314744861,-0.19179758966698046,0.026248546979162533
samp. A1,KIMBERLITE,PHLOGOPITE,37.54,2.98,14.81,0,7.97,0.018,20.39,0.09,9.36,0.403,0.555,-0.057036570509186264,-0.16342290399401901,0.17569957878293616,0.35323812979163116,0.01643909159407424,0.3858334897198927,0.4152063451682421,-0.16231065634049519,-0.5347898856363844,-0.34454545770458583,-0.010214516206982521
samp. A1,KIMBERLITE,PHLOGOPITE,37.12,3.21,14.55,0,8.35,0.033,20.71,0.095,9.02,0.29,0.543,-0.18220674361101846,-0.07636665987116695,0.14457393135324098,0.608549720072169,-0.003952232249718135,0.2868504868239315,0.49841060817712296,-0.09212421864660986,-0.4794784223793547,-0.11867059012024761,-0.03683719784367796
samp. A1,KIMBERLITE,PHLOGOPITE,37.26,3.39,14.95,0,7.89,0.023,20.11,0.114,9.2,0.341,0.433,-0.21474335611429504,-0.1271295975726468,0.1248215400492986,0.49065868325783246,0.07347721517069936,0.3374938318540589,0.4385912318410147,-0.13082881187685824,-0.6543791918215729,-0.19344980373936804,0.0034109371935825417
samp. A1,KIMBERLITE,PHLOGOPITE,36.27,2.4,13.13,0.043,9.33,0.052,22.61,0.087,7.41,0.156,0.456,-0.35712201185643644,0.39995563028339587,0.6292547968624148,1.301859752911528,-0.17025838010536037,0.2278844072976713,0.8979633304187825,-0.2648893586711134,0.28279415461986257,0.5803941594948313,-0.04836748189746565
samp. A1,KIMBERLITE,PHLOGOPITE,35.96,3.51,15.91,0.01,5.32,0.018,21.33,0.057,9.15,0.261,0.389,-0.1577794381672387,-0.11547517676851615,0.22769563927224218,0.9211905357574206,0.29656467843711387,0.4456972333441979,0.6103296270281402,0.0726188149904301,-0.8616576947626096,-0.3032135494782988,0.07641966767206293
samp. A1,KIMBERLITE,PHLOGOPITE,36.76,3.31,15.5,0.025,5.58,0.027,21.63,0.062,8.94,0.296,0.469,-0.0483975444093222,-0.017746480009349502,0.3236653155099717,0.8166896095415447,0.2041780603737541,0.47170284319761946,0.5551220065329184,-0.011629661859971496,-0.7173760400429194,-0.12910674463355434,0.03047881884724826
samp. A1,KIMBERLITE,PHLOGOPITE,36.78,2.83,15.51,0.014,6.44,0.07,20.91,0.106,8.99,0.264,0.354,-0.13235234251491537,-0.19407842294043884,0.45231121761521553,0.7379640017289415,0.1518928719311124,0.3785086693456072,0.5814571310084985,-0.03225095975016029,-0.5635351224368762,-0.18035454198725065,0.0652854053853301
samp. A1,KIMBERLITE,PHLOGOPITE,36.02,3.67,16.02,0.156,5.68,0.008,21.05,0.04,9.11,0.308,0.196,-0.21692145121268117,-0.08491685572549984,0.2146533252588729,0.9134284221134478,0.5176188239559144,0.40287252484621516,0.5010868950390194,-0.11393049661681282,-0.8576495955084937,-0.2665887008067979,0.052301735384126614
samp. A1,KIMBERLITE,PHLOGOPITE,35.66,3.43,16.23,0.054,5.84,0.061,21.41,0.05,9.27,0.241,0.298,-0.20880841402362554,-0.21580728260396767,0.24608454230056398,0.9638429282764236,0.3782664711223395,0.37052865631221577,0.5931735701388616,0.06614947509250663,-0.8474871536390312,-0.4152148821586052,0.018652256009730257
samp. A1,KIMBERLITE,PHLOGOPITE,36.76,3.34,16.05,0.186,5.38,0.085,21.64,0.042,9.43,0.26,0.311,0.06267612409593615,-0.2747422312916892,0.2769595421454437,0.7747384643343065,0.48623785662387825,0.30122349074049737,0.40175111246057016,-0.021610378695555654,-0.8459023033014674,-0.3418252725144922,-0.012647248888776323
samp. A1,KIMBERLITE,PHLOGOPITE,36.32,3.4,16.31,0.141,5.44,0.061,21.56,0.054,9.57,0.174,0.54,0.04455337046579198,-0.34794092412440447,0.16029827349909503,0.8291546740114359,0.468099861641244,0.28313407159630455,0.4537751863753217,0.23433254862332592,-0.8459396903069376,-0.42122768883704165,-0.019139755364995018
samp. A1,KIMBERLITE,PHLOGOPITE,36.25,3.36,16.35,0.04,5.83,0.077,21.34,0.09,9.42,0.195,0.538,-0.08313370316034777,-0.29037024712633586,0.2216741780460581,0.8143313583533365,0.32458895726452386,0.3447013612064816,0.5221156103915827,0.24414871029104923,-0.8320502110602546,-0.38923105838917976,-0.024102943609886972
samp. A1,KIMBERLITE,PHLOGOPITE,36.56,3.04,15.83,0.212,5.53,0.016,21.88,0.041,9.44,0.263,0.617,0.16974955745761883,-0.2233267544065434,0.23540612237518582,0.7531594110713171,0.491423080353389,0.3371670817944449,0.45324781092087724,0.0876465785515263,-0.628864084087214,-0.42135790948732926,-0.0065918578963929525
samp. A1,KIMBERLITE,PHLOGOPITE,36.03,3.43,16.32,0.01,5.59,0.033,21.39,0.046,9.52,0.256,0.401,-0.0983700377087955,-0.3012815047671058,0.1804693665984434,0.8209288700743954,0.3216380903318154,0.4177219031366988,0.5556131574632941,0.12612502253198515,-0.9265373770562346,-0.5014048085188263,0.009404101702222084
samp. A1,KIMBERLITE,PHLOGOPITE,36.29,3.52,16.18,0.065,5.42,0.032,21.73,0.038,9.47,0.234,0.253,-0.047949632924234376,-0.321507103837943,0.19400499989542955,0.8606899924474964,0.3831584732122618,0.36011800527114707,0.5329779448026887,0.03198141429059531,-0.96552645037466,-0.38961472090965943,-0.012987231966454647
samp. A1,KIMBERLITE,PHLOGOPITE,36.66,2.89,15.1,0.118,5.96,0.027,22.18,0.05,8.66,0.227,0.365,-0.011054278173347254,-0.03550713082159834,0.46711709660703915,0.9786703129158938,0.257647345011952,0.36334194264054437,0.6281382180083258,-0.09742894341757341,-0.45571725541557817,0.0173290056260626,0.023734192877627097
samp. A1,KIMBERLITE,PHLOGOPITE,35.92,3.02,16.26,0.01,5.83,0,21.8,0.04,9.32,0.262,0.647,-0.04292467128948679,-0.21022864556836562,0.2711853382178267,0.8503745471525713,0.27571066113004394,0.49811042842265807,0.620857105076498,0.20509512754256032,-0.6675167194241338,-0.48946765432973777,-0.014825281709741272
samp. A2,KIMBERLITE,PHLOGOPITE,32.63,1.232,17.93,0,4.39,0.059,23.83,0.089,7.34,0.086,0.467,-0.5313321492003275,0.1848476657067372,1.4366484022704191,2.0226798350161967,0.44890258523131016,0.8108306152803182,1.3939201821183795,0.41915180183184547,0.18388405387763324,-0.11576454313687812,0.09127155514132756
samp. A2,KIMBERLITE,PHLOGOPITE,32.75,1.203,18.38,0,3.16,0.145,23.39,0.055,8.12,0.108,0.696,-0.2834778353216035,-0.03430909461362247,1.3211778992973624,1.800657329475583,0.49821435452845486,0.7806930024389709,1.2152179632806241,0.6289703085403631,-0.042231336458195545,-0.5507540678054659,0.16916920291490067
samp. A2,KIMBERLITE,PHLOGOPITE,33.59,0.927,17.87,0,2.74,0.172,24.13,0.09,7.73,0.072,0.707,-0.1309478767180034,0.059883562824494835,1.52665968864984,1.8127544574614312,0.38198247861395435,0.7691930713501945,1.246332722617181,0.5810122234748838,0.09507373039375437,-0.223751659024477,0.15177255730158398
samp. A2,KIMBERLITE,PHLOGOPITE,33.29,0.907,18.66,0,2.6,0.148,23.86,0.085,8.2,0.095,0.63,-0.13426467709584378,-0.16183127569659359,1.469150690306738,1.7175715056132548,0.5014570906940778,0.7997241216820447,1.2256824971739686,0.6254543836665627,-0.06007882867641717,-0.5304798411083715,0.13551365724559564
samp. A2,KIMBERLITE,PHLOGOPITE,31.61,1.174,18.21,0,3.79,0.026,23.59,0.081,7.66,0.079,0.871,-0.4815138305359806,0.194659431666927,1.2806020907137639,2.0555399152103333,0.5364866017118628,0.8480814060555375,1.4425013048716382,0.7152825673871276,0.2169045898643388,-0.4610226302023505,0.1797226571778171
samp. A2,KIMBERLITE,PHLOGOPITE,32.34,1.025,18.44,0,3.17,0.015,23.54,0.111,8.25,0.093,0.758,-0.2565659229179835,-0.10931173440123759,1.257559205771803,1.780031474907109,0.5650875643382212,0.8047977764144175,1.3712649236784071,0.691021285696483,0.022714485697431674,-0.6594234597490679,0.18127061450723855
