"CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","C(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","S(WT%)","LOI(WT%)","O(WT%)","MG(WT%)","K(WT%)","MG(PPM)","AL(PPM)","AR40(MOL/G)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","AG(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","AU(PPM)","TH(PPM)","U(PPM)","SR87_SR86","RB87_SR86","D18O(‰SMOW)","D18O(‰VSMOW)","DD(‰)","DD(‰VSMOW)","AGE(MA)",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 1","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","45.2","3.03","16.14","","","","12.01","","1.36","1.39","0.01","","","","0.32","0.06","0.09","","","","","","","","","","20.39","","","","","","","30.8","50.3","41.9","","","","","","9.04","193","8.92","407","193","","","327","32.7","25.5","8.03","33.8","6.08","2.03","4.83","0.763","3.89","0.6","1.61","0.221","1.37","0.141","6.83","8.8","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 2","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","48.17","2.54","19.41","","","","8.73","","1.28","1.6","0.05","","","","0.32","0.14","0.05","","","","","","","","","","17.72","","","","","","","16.3","23.8","44","","","","","","8.22","166.6","10.9","197","143.9","","","241.1","47.2","12.9","9.7","43.8","6.79","2.34","4.98","0.636","3.28","0.62","1.43","0.174","1.07","0.165","3.11","4.5","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 3","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","47.67","4.46","14.77","","","","13.73","","1.53","1.9","0","","","","0.32","0.1","0.13","","","","","","","","","","15.4","","","","","","","36","52","180","","","","","","10.6","193","13.9","419","190","","","429","46","165","11.5","47.7","9.8","2.71","7.4","0.82","4.5","0.72","1.49","0.232","1.47","0.166","7.4","9.6","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 4","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","44.68","5.72","11.12","","","","14.68","","5.54","3.69","0.01","","","","0.3","0.17","0.16","","","","","","","","","","13.92","","","","","","","32.2","14.4","540","","","","","","10.3","750","9.24","316","110","","","2060","33.7","47","7.4","29.7","5.76","1.44","3.71","0.474","3.11","0.492","1.36","0.157","1.03","0.129","5.54","7.7","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 5","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","45.92","1.95","14.05","","","","10.82","","1.57","1.23","0.01","","","","0.3","0.07","0.07","","","","","","","","","","24.02","","","","","","","22.6","28.3","45.4","","","","","","10.2","173","17.7","257","170","","","271","109","22.7","22.4","90","14.9","4.43","9.9","1.11","5.85","0.93","1.91","0.253","1.57","0.159","4.66","6.61","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 6","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","48.59","1.89","15.58","","","","11.97","","1.39","1.43","0","","","","0.36","0","0.09","","","","","","","","","","18.7","","","","","","","27.6","35.3","55","","","","","","8.4","181","10.5","349","180","","","336","57","33.9","13.3","57","9.8","2.36","5.4","0.85","4.2","0.72","1.62","0.219","1.15","0.154","5.8","7.9","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 7","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","43.49","4.59","16.53","","","","11.44","","1.42","1.78","0","","","","0.31","0.08","0.06","","","","","","","","","","20.29","","","","","","","28.3","111","42","","","","","","10","200","12.9","472","203","","","381","33.4","43.4","8.3","36.4","7.1","2.34","4.64","0.76","5.3","0.82","1.68","0.244","1.98","0.184","7.3","10.7","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 8","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","45.65","4.03","18.17","","","","9.24","","1.42","1.58","0","","","","0.25","0.09","0.13","","","","","","","","","","19.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 9","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","43.38","4.87","13.57","","","","12.13","","2.16","1.56","0.02","","","","0.28","0.05","0.18","","","","","","","","","","21.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 10","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","48.86","4.35","12.63","","","","12.46","","2.66","1.84","0.03","","","","0.45","0.22","0.21","","","","","","","","","","16.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 11","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","44.81","5.01","13.51","","","","13.73","","1.97","1.54","0","","","","0.37","0.09","0.16","","","","","","","","","","18.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 12","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","46.11","5.95","13.42","","","","13.85","","3.25","2.38","0.02","","","","0.39","0.17","0.23","","","","","","","","","","14.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 13","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","47.83","2.47","15.71","","","","11.18","","6.28","3.18","0","","","","0.45","0.11","0.17","","","","","","","","","","12.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 14","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","PALAGONITE","","","","","primary","48.5","5.06","11.52","","","","16.76","","2","2.03","0","","","","1.07","0.12","0.32","","","","","","","","","","12.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 1","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","42.28","2.28","13.02","","","","10.22","","1.56","1.63","0.05","","","","0.26","0.1","0.2","","","","","","","","","","28.4","","","","","","","128","220","640","","","","","","28","970","20.7","458","178","","","800","60","156","12.9","51","9.5","2.76","6.3","0.86","4.6","0.67","1.81","0.24","1.22","0.18","8.1","9.7","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 2","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","45","3.09","16.19","","","","11.15","","1.41","1.27","0.04","","","","0.32","0.06","0.06","","","","","","","","","","21.41","","","","","","","39.8","161","120","","","","","","12.6","380","7.9","501","188","","","454","20.8","90","5.3","22.1","3.8","1.29","2.66","0.46","2.51","0.46","0.74","0.096","0.83","0.048","8","9.7","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 3","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","47.85","3.31","13.73","","","","12.91","","1.86","1.66","0","","","","0.32","0.07","0.11","","","","","","","","","","18.18","","","","","","","128","31.1","693","","","","","","28.3","980","16.4","333","157","","","1070","58","140","13.2","49.7","8.8","2.58","6.2","0.87","4","0.65","1.85","0.227","1.57","0.143","5.66","7.52","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 4","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","44.69","7.76","12.86","","","","12.86","","2.76","2.34","0.03","","","","0.19","0.08","0.19","","","","","","","","","","16.23","","","","","","","31.6","25.1","60.4","","","","","","8.51","218","10","442","162","","","224","24.3","57.2","6.84","25.1","5.13","1.49","3.8","0.567","3.63","0.566","1.71","0.198","1.49","0.139","6.93","9.9","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 5","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","47.11","5.26","14.27","","","","12","","2.36","1.45","0.04","","","","0.27","0.09","0.15","","","","","","","","","","17","","","","","","","31.4","35.7","52.8","","","","","","10.9","218","17.7","468","187","","","426","72.4","27.2","15.8","66","12.6","3.7","8.13","1.15","6.76","1.13","2.61","0.339","2.26","0.261","8.05","11","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 6","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","48.39","1.93","19.74","","","","7.35","","1.52","1.42","0","","","","0.25","0.07","0.76","","","","","","","","","","18.57","","","","","","","48.2","44","143","","","","","","8.59","224","10.8","413","156","","","187","23.6","35","7.01","28.2","5.9","1.76","4.41","0.7","3.82","0.64","1.75","0.215","1.57","0.182","7.2","7.8","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 7","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","42.69","1.72","16.52","","","","5.4","","0.91","1.69","0.01","","","","0.23","0.1","0.05","","","","","","","","","","30.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20714] CARRACEDO SANCHEZ M. (2016)","samp. # 8","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / SPAIN / CALATRAVA VOLCANIC PROVINCE / LAS HERRERIAS","","38.9","38.9","-3.67","-3.67","subaerial","","","NEPHELINITE","","","","","SMECTITE","","","","","secondary","45.32","2.74","20.05","","","","7.65","","1.71","1.44","0.01","","","","0.29","0.09","0.07","","","","","","","","","","20.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20723] TEKLEMARIAM M. (1996)","samp. LA-3/1150","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO / BOFA BASALT FORMATION","ALUTO-LANGANO GEOTHERMAL FIELD","7.77","7.77","38.78","38.78","subaerial","","","BASALT","","1150","1150","extensively altered","ILLITE","","","","","secondary","50.36","0.13","28.77","","","","4.57","","0.11","1.44","0.05","","","","8.56","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20723] TEKLEMARIAM M. (1996)","samp. LA-4/1963","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","ALUTO-LANGANO GEOTHERMAL FIELD","7.77","7.77","38.78","38.78","subaerial","","","RHYOLITE","","1963","1963","extensively altered","ILLITE","","","","","secondary","52.25","0.23","29.01","","","","3.32","","0.06","1.79","0.08","","","","7.55","0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20723] TEKLEMARIAM M. (1996)","samp. LA-8/784","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO / HULO-SEYNO IGNIMBRITE","ALUTO-LANGANO GEOTHERMAL FIELD","7.77","7.77","38.78","38.78","subaerial","","","NOT GIVEN","","784","784","extensively altered","ILLITE","","","","","secondary","52.14","0.06","30.68","","","","1.89","","0.34","1.68","0.02","","","","8.5","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20984] SRUOGA P. (2017)","samp. 1","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / LA CAROLINA VOLCANIC FIELD","CERRO MOGOTE","-32.80389","-32.80389","-66.06361","-66.06361","subaerial","","","NOT GIVEN","","","","","ILLITE","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8",
"[20984] SRUOGA P. (2017)","samp. 1","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CANADA HONDA VOLCANIC FIELD","DIENTE VERDE","-32.83611","-32.83611","-66.00028","-66.00028","subaerial","","","NOT GIVEN","","","","","ILLITE","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2",
"[20984] SRUOGA P. (2017)","samp. 1","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CANADA HONDA VOLCANIC FIELD","LA CARPA","-32.82639","-32.82639","-66.00444","-66.00444","subaerial","","","NOT GIVEN","","","","","ILLITE","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9",
"[20984] SRUOGA P. (2017)","samp. 1","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CANADA HONDA VOLCANIC FIELD","LA REYNELA","-32.82639","-32.82639","-66.02139","-66.02139","subaerial","","","NOT GIVEN","","","","","ILLITE","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3",
"[21600] YAZAR E. A. (2018)","samp. 19","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES","TRABZON","41","41","39.5","39.5","subaerial","","","BASALT","","","","","BEIDELLITE","","","core","","secondary","53.65","0.01","25.17","0.02","","","3.39","","1.51","5.46","0.04","0","","0","0","0.09","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[21600] YAZAR E. A. (2018)","samp. 19","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES","TRABZON","41","41","39.5","39.5","subaerial","","","BASALT","","","","","BEIDELLITE","","","rim","","secondary","56.73","0.04","27.91","0","","","2.95","","1.47","4.46","0","0","","0.02","0.03","0.09","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[21600] YAZAR E. A. (2018)","samp. 19","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES","TRABZON","41","41","39.5","39.5","subaerial","","","BASALT","","","","","BEIDELLITE","","microcryst","","","secondary","48.88","0.05","24.86","0","","","3.25","","1.31","4.85","0","0","","0","0","0.07","0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[21600] YAZAR E. A. (2018)","samp. 19","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES","TRABZON","41","41","39.5","39.5","subaerial","","","BASALT","","","","","BEIDELLITE","","","","","secondary","55.49","0","22.96","0.01","","","4.46","","1.2","5.36","0.03","0","","0.01","0.02","0.1","0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
