"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"52","[5521] FREZZOTTI M.-L. (2002)","samp. G2F-1","OCEAN ISLAND","CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS)","NW OF VALLE GRAN REY",28.1,28.1,-17.33,-17.33,"subaerial",NA,NA,"PYROXENITE, OLIVINE, XENOLITH",NA,NA,NA,NA,"DOLOMITE",NA,NA,"intermediate zone",NA,"secondary",0,0.02,0.5,0.18,0.45,31.97,20.06,0,0.01595452,0.13,0,0,0.2,0.06,0,0,0,0.04,0,0,0.01,0.01,"CARBONATE"
"53","[5521] FREZZOTTI M.-L. (2002)","samp. G2F-1","OCEAN ISLAND","CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS)","NW OF VALLE GRAN REY",28.1,28.1,-17.33,-17.33,"subaerial",NA,NA,"PYROXENITE, OLIVINE, XENOLITH",NA,NA,NA,NA,"DOLOMITE",NA,NA,"rim",NA,"secondary",0,0.01,0.05520551,0.144,0.423,32.46,20.12,0.01,0.12,0.1,0.12,0,0.16,0,0.03,0,0,0.03,0,0,0.19,0.01,"CARBONATE"
"54","[5521] FREZZOTTI M.-L. (2002)","samp. G2F-1","OCEAN ISLAND","CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS)","NW OF VALLE GRAN REY",28.1,28.1,-17.33,-17.33,"subaerial",NA,NA,"PYROXENITE, OLIVINE, XENOLITH",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"secondary",0.01,0.03,0.02,0.07,4.66,28.71,17.98,7.99,1.96,0.03,0.56,0,2.92,0.37,0,0,0,0.15,0,0,0.01,0.18,"CARBONATE"
"55","[5521] FREZZOTTI M.-L. (2002)","samp. G2G-3","OCEAN ISLAND","CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS)","NW OF VALLE GRAN REY",28.1,28.1,-17.33,-17.33,"subaerial",NA,NA,"DUNITE, XENOLITH",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",3.31,0.2099914,0.94,0,0.14,56.99,4.18,0,0.1,0.014,0.54,0,0.17,0.07,0.01,0,0,0.04,0,0,0.01,0.01,"CARBONATE"
"56","[5521] FREZZOTTI M.-L. (2002)","samp. G2G-3","OCEAN ISLAND","CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS)","NW OF VALLE GRAN REY",28.1,28.1,-17.33,-17.33,"subaerial",NA,NA,"DUNITE, XENOLITH",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"secondary",0.07,0.134169,0.04194254,0.144,1.26,31.16,25.41,0.26,0.18,0.08422595,0.17,0,2.86,0.05,0.054,0,0,0.03485,0,0,0.01,0.01,"CARBONATE"
"57","[5521] FREZZOTTI M.-L. (2002)","samp. G2G-3","OCEAN ISLAND","CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS)","NW OF VALLE GRAN REY",28.1,28.1,-17.33,-17.33,"subaerial",NA,NA,"DUNITE, XENOLITH",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0.06,0,0.04,0.07,0.33,60.99,2.35,1.11,0,0.06,0,0,0,0.04,0.03,0,0,0.13692,0,0,0.14,0.01,"CARBONATE"
"58","[5521] FREZZOTTI M.-L. (2002)","samp. G2G-3","OCEAN ISLAND","CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS)","NW OF VALLE GRAN REY",28.1,28.1,-17.33,-17.33,"subaerial",NA,NA,"DUNITE, XENOLITH",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"secondary",0.47,0.05,0,0,4,31.39,23.96,0.22,0.04682399,0.03,0.04,0,0.23,0.03,0.045,0,0,0,0,0,0.01,0.015,"CARBONATE"
"59","[5984] KORKIAKOSKI E. A. (1992)","samp. 252/7.30","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","SCHISTOSE, HETEROGENEOUS AND FINE-GRAINED",7.3,7.3,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0,0,0.01,0.02,0.14,29.98,18.13,0.23,0.06,0.03,0.014,0,0.3872,0,0.054,0,0,0,0,0,0.2,0.01,"CARBONATE"
"60","[5984] KORKIAKOSKI E. A. (1992)","samp. 252/7.30","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","SCHISTOSE, HETEROGENEOUS AND FINE-GRAINED",7.3,7.3,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0.01,0.2894292,0.05,0,1.13,28.29,17.87,1.4,1.52195,6.136487,0.225,0,2.15,0.2072,0.052,0,0,0.06,0,0,0.6,0.01,"CARBONATE"
"61","[5984] KORKIAKOSKI E. A. (1992)","samp. 242/12.10","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"KOMATIITE","SCHISTOSE, RELATIVELY HOMOGENEOUS AND FINE-GRAINED",12.1,12.1,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0.1837231,0.203,0.05949192,0.173,12.77,27.83,17.65,0.4,6.55,24.45,0.56,0,0.5571,0.23,0.05,0,0,0.06,0,0,2.85,0.015,"CARBONATE"
"62","[5984] KORKIAKOSKI E. A. (1992)","samp. 242/12.10","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"KOMATIITE","SCHISTOSE, RELATIVELY HOMOGENEOUS AND FINE-GRAINED",12.1,12.1,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0.38,0.134169,0.1094108,0,6.92,28.36,17.46,0.34,0.7707857,0,0,0,0,0.04,0.048,0,0,0,0,0,0.2,0.015,"CARBONATE"
"63","[5984] KORKIAKOSKI E. A. (1992)","samp. 232/34.2","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","AMPHIBOLE PORPHYROBLASTS IN A FINE GRAINED, SCHISTOSE TALC-CARBONATE +/- CHLORITE MATRIX",34.2,34.2,"slightly altered","CALCITE",NA,NA,NA,NA,"secondary",0,0,0,0,0.07,55.38,0.54,0.4,0,0.019,0,0,0,0,0,0,0,0.05,0,0,0,0.01,"CARBONATE"
"64","[5984] KORKIAKOSKI E. A. (1992)","samp. 511/84.7","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","SCHISTOSE, HETEROGENEOUS AND FINE-GRAINED",84.7,84.7,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0.02,0.203,0.03,0.04,0.2009239,29.04,18.25,0.41,0.12,0.08,0.118,0,0.17,0,0,0,0,0,0,0,0.6,0.01,"CARBONATE"
"65","[5984] KORKIAKOSKI E. A. (1992)","samp. 506/46.6","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","SCHISTOSE, HETEROGENEOUS AND FINE-GRAINED",46.6,46.6,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",1.064,0.2054193,0.5208,0,5.31,28.94,18.41,0.31,0.18,0.1842,0,0,1.52,0,0,0,0,0.06,0,0,0.6,0.01,"CARBONATE"
"66","[5984] KORKIAKOSKI E. A. (1992)","samp. 506/46.6","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","SCHISTOSE, HETEROGENEOUS AND FINE-GRAINED",46.6,46.6,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0,0.0385818,0,0,1.49,29.42,17.9,0.44,0.09,0.0247,0.02,0,0.04,0,0,0,0,0.01,0,0,0.01,0.18,"CARBONATE"
"67","[5984] KORKIAKOSKI E. A. (1992)","samp. 232/6.8","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","NON-SCHISTOSE, MINERALOGICAL HOMOGENEOUS AND COARSE-GRAINED",6.8,6.8,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0,0,0.02,0,5.57,29.16,18.08,0.46,0.01,0.02,0,0,0,0,0.04,0,0,0,0,0,0,7.524569,"CARBONATE"
"68","[5984] KORKIAKOSKI E. A. (1992)","samp. 248/27.0","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"KOMATIITE","SCHISTOSE, RELATIVELY HOMOGENEOUS AND FINE-GRAINED",27,27,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",1.14,0.3316885,0.18,0.26,7.23,11.84,21.3,0.1,1.73,5.511572,1.03,0,2.93,0.33,0.054,0,0,0.53,0,0,0.4,0.01,"CARBONATE"
"69","[5984] KORKIAKOSKI E. A. (1992)","samp. 506/87.9","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","NON-SCHISTOSE, MINERALOGICAL HOMOGENEOUS AND COARSE-GRAINED",87.9,87.9,"slightly altered","CALCITE",NA,NA,NA,NA,"secondary",0,0,0,0.09,0.4549,53.46,0.49,0.68,0,0,0,0,0,0.0025,0,0,0,0,0,0,0.2,0.01,"CARBONATE"
"70","[5984] KORKIAKOSKI E. A. (1992)","samp. 253/6.7","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / KARELIAN PROVINCE / CENTRAL LAPLAND GREENSTONE BELT - KITTIL<c4> GREENSTO / SAVUKOSKI GROUP (SATTASVAARA KOMATIITE COMPLEX)","PAHTAVAARA, 25 KM NNW OF SODANKYL<c4> AND 3 KM NE OF SATTASVAARA, CENTRAL FINNISH LAPLAND",67.6303,67.6303,26.4146,26.4146,"subaerial",NA,NA,"NOT GIVEN","SCHISTOSE, HETEROGENEOUS AND FINE-GRAINED",6.7,6.7,"slightly altered","DOLOMITE",NA,NA,NA,NA,"secondary",0,0.03479175,0.01,0.02,3.05,30.06,17.75,0.25,0.04,0.019,0,0,0,0,0,0,0,0.01,0,0,0.6,0.01,"CARBONATE"
"71","[5990] CHALOKWU C. I. (1983)","samp. K1A","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / GHATTIHOSAHALLI BELT","ABOUT 2 KM SOUTH OF KUMMANGHATA ON EAST SIDE OF JANKAL-TALYA ROAD, SARGUR GROUP",13.98,13.98,76.3,76.3,"subaerial",NA,NA,"KOMATIITE","FINE-GRAINED, SPINIFEX-TEXTURE",NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",1.07,0,0.69,0.01,1.74,28.32,22.03,0,0,0,0.02,0,0.17,0.01,0.015,0,0,0.01,0,0,0.6,0.01,"CARBONATE"
"72","[5990] CHALOKWU C. I. (1983)","samp. K1","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / GHATTIHOSAHALLI BELT","ABOUT 2 KM SOUTH OF KUMMANGHATA ON EAST SIDE OF JANKAL-TALYA ROAD, SARGUR GROUP",13.98,13.98,76.3,76.3,"subaerial",NA,NA,"KOMATIITE","FINE-GRAINED, SPINIFEX-TEXTURE",NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"secondary",0.69,0.039,0.01701741,0,0.63,29.01,22.26,0.22,0.01,0.019,0,0,0,0,0.02,0,0,0,0,0,0.6,0.18,"CARBONATE"
"73","[6345] TALBI E. H. (2003)","samp. 185-1149D-5R-1,26-29","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0.05,0.03,0,0,0.26,64.6,0.73,0,0.06,0,0,0,0,0,0.027,0,0,0.05,0,0,0,0.18,"CARBONATE"
"74","[6345] TALBI E. H. (2003)","samp. 185-1149D-5R-1,26-29","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0.02,0.11,0.04,0,0.4,65.25,0.56,0,0.07,0.01,0.253,0,0.17,0,0.054,0,0,0,0,0,0.14,0.015,"CARBONATE"
"75","[6345] TALBI E. H. (2003)","samp. 185-1149D-8R-2,134-139","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0,0,0,0.12,0.09,66.31,0.66,0,0,0.02,0.212,0,2.67,0,0,0,0,0,0,0,0.2,0.18,"CARBONATE"
"76","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-1,60-64","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0,0,0,0.04,0,58.06,0.27,0,0.01,0.03,0,0,0,0.0039,0,0,0,0.0697,0,0,0.2,0.18,"CARBONATE"
"77","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-2,59-63","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0,0.08,0.01,0.04,0.01,56.34,1.55,0,0,0.01,0.0612,0,0.16,0,0,0,0,0,0,0,0.14,7.524569,"CARBONATE"
"78","[6345] TALBI E. H. (2003)","samp. 185-1149D-18R-1,70-75","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0,0,0.03,0,0.31,58.42,0.08,0.86,0,0,0,0,0,0.0039,0.02,0,0,0.03,0,0,0.01,0.01,"CARBONATE"
"79","[6345] TALBI E. H. (2003)","samp. 185-1149D-18R-1,70-75","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0.07,0,0.02,0.0138,0.62,59.51,0.27,0.52,0.06,0,0,0,0,0.0021,0.027,0,0,0.00871,0,0,0.01,0.015,"CARBONATE"
"80","[6345] TALBI E. H. (2003)","samp. 129-801C-15R-1,40-43","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"BASALT","APHYRIC MICROCRYSTALLINE INTERSERTAL",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",3.46,0.19,0.31,0.01,5.5,50.34,2.02,0.22,0.4,0.02,0.21,0,0.12,0,0.07,0,0,0.03485,0,0,0.6,0.015,"CARBONATE"
"81","[6345] TALBI E. H. (2003)","samp. 129-801C-15R-1,40-43","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"BASALT","APHYRIC MICROCRYSTALLINE INTERSERTAL",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0.06,0,0.02,0,0.32,57.71,0.4,0.06,0.03,0.01,0.0231,0,0.07,0,0,0,0,0,0,0,0.01,0.015,"CARBONATE"
"82","[6422] ALT J. C. (1984)","samp. 51-417A-24-2-3,94-100","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417A",25.112,25.112,-68.047,-68.047,"subaquatic",-5478,-5478,"BASALT",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",4.5528,0.2499644,0.5488,0.18,0.05,41.9,0.73,12.5,0.042,0.95,0.83,0,0.08,0.34,0.054,0,0,0.3871,0,0,2.36,0.015,"CARBONATE"
"83","[7107] WYMAN D. A. (1993)","samp. H-11","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","EBY TOWNSHIP, KIRKLAND LAKE REGION",48.2,48.3,-79.75,-80.25,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"core",NA,"primary",0.167709,0,0,0,0.739216803652968,53.37,0.09,0.51,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0.015,"CARBONATE"
"84","[7107] WYMAN D. A. (1993)","samp. H-11","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","EBY TOWNSHIP, KIRKLAND LAKE REGION",48.2,48.3,-79.75,-80.25,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"rim",NA,"primary",0.03,0,0,0,0.3,53.68,0.18,0.25,0,0.01,0.0231,0,0,0,0.0549,0,0,0,0,0,0.14,0.015,"CARBONATE"
"85","[7107] WYMAN D. A. (1993)","samp. H-11","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","EBY TOWNSHIP, KIRKLAND LAKE REGION",48.2,48.3,-79.75,-80.25,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"core",NA,"primary",0.02,0,0,0,0.16,54.21,0.22,0.71,0.02,0,0,0,0,0,0.02,0,0,0.02,0,0,0.01,0.015,"CARBONATE"
"86","[7107] WYMAN D. A. (1993)","samp. H-11","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","EBY TOWNSHIP, KIRKLAND LAKE REGION",48.2,48.3,-79.75,-80.25,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"rim",NA,"primary",2,0.04,0.09627652,0.06,0.46,54.41,1.34,0.67,0.1,0.2,0.0743,0,0,0.02,0.085,0,0,0.03,0,0,0.2,0.18,"CARBONATE"
"87","[7107] WYMAN D. A. (1993)","samp. H-11","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","EBY TOWNSHIP, KIRKLAND LAKE REGION",48.2,48.3,-79.75,-80.25,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"core",NA,"primary",0,0,0,0.02,0.21,54.9,0.39,1.09,0,0.03,0.14,0,0.18,0,0,0,0,0.06,0,0,0,0.04,"CARBONATE"
"88","[7107] WYMAN D. A. (1993)","samp. H-11","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","EBY TOWNSHIP, KIRKLAND LAKE REGION",48.2,48.3,-79.75,-80.25,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"rim",NA,"primary",0.002,7e-04,0.01,0,0.04,54.74,0.21,0.22,0.022,0,0,0,0,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"89","[7107] WYMAN D. A. (1993)","samp. BEA","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","BEATTY-CROESUS, DESTOR-PORCUPINE FAULT ZONE",48.5,48.5,-79.2,-79.2,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"core",NA,"primary",0.02,0.04,0.015,0.74,0.12,55.07,0.09,0.3,0.07,0.1,0.239,0,0.19,0.04,0,0,0,0.01,0,0,0.01,0.18,"CARBONATE"
"90","[7107] WYMAN D. A. (1993)","samp. BEA","ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)","SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE","BEATTY-CROESUS, DESTOR-PORCUPINE FAULT ZONE",48.5,48.5,-79.2,-79.2,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CALCITE",NA,NA,"rim",NA,"primary",0,0,0,0,0.02,55.69,0.08,0.3,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.18,"CARBONATE"
"91","[7246] DELPECH G. (2004)","samp. BY96-357","OCEAN ISLAND","KERGUELEN / KERGUELEN ARCHIPELAGO","LORANCHET PENINSULA, LAC MICHELE",-48.87,-48.87,68.96,68.96,"subaerial",NA,NA,"HARZBURGITE, XENOLITH","PROTOGRANULAR-POIKILOBLASTIC",NA,NA,NA,"CALCITE","5",NA,NA,NA,"secondary",0.02,0,0.01,0.01,0,56.04,0,0.07,0.01,0,0.06,0,0.02,0,0,0,0,0,0,0,0.14,0.01,"CARBONATE"
"92","[7246] DELPECH G. (2004)","samp. BY96-357","OCEAN ISLAND","KERGUELEN / KERGUELEN ARCHIPELAGO","LORANCHET PENINSULA, LAC MICHELE",-48.87,-48.87,68.96,68.96,"subaerial",NA,NA,"HARZBURGITE, XENOLITH","PROTOGRANULAR-POIKILOBLASTIC",NA,NA,NA,"CALCITE","6",NA,NA,NA,"secondary",0.05,0,0,0.02,0,53.59,0,0.04,0.01,0,0.01,0,0.01,0,0.04,0,0,0,0,0,0.01,0.18,"CARBONATE"
"93","[7246] DELPECH G. (2004)","samp. BY96-357","OCEAN ISLAND","KERGUELEN / KERGUELEN ARCHIPELAGO","LORANCHET PENINSULA, LAC MICHELE",-48.87,-48.87,68.96,68.96,"subaerial",NA,NA,"HARZBURGITE, XENOLITH","PROTOGRANULAR-POIKILOBLASTIC",NA,NA,NA,"CALCITE","30",NA,NA,NA,"secondary",0.03,0,0.01,0,0.1047,52.57,0,0.15,0.03,0.03,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0.015,"CARBONATE"
