"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"327","[19144] BECCALUVA L. (1992)","samp. S43","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JUQUIA COMPLEX",NA,-24.383,-24.383,-47.817,-47.817,"subaerial",NA,NA,"MELTEIGITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",32.04,37.28,0.87,0.025,1.52,28.27,0.02,0.1,0.0267,0.01,0.157,0.724,0.168,0.0049,0.0164,0,0,0.063,0,0.1506769,0,0.288159684019401,"TITANITE"
"328","[19155] AHMED-SAID Y. (1992)","samp. AS18","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / MAGHREBIDES / ALGERIA / EDOUGH MASSIF","KEF LAKHAL",37,37,8,8,"subaerial",NA,NA,"AMPHIBOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.72,37.57,1.92,0.037,0.64,27.72,0.15,0,0.02,0,0,0.551,0.34,0,0,0,0,0.3713,0,0.07681039,0,0.309,"TITANITE"
"329","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"phenocryst","core",NA,"primary",30.46,40.85,0.077,0.2102,2.11,26.75,0.06,0.1527,0.03,0.54,0.077,0.6,0.1,0.04,0.054,0,0,0.4428,0,0.07681039,0,0.9746,"TITANITE"
"330","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"phenocryst","rim",NA,"primary",29.66,40.68,1.42623867082685,0,1.745382,24.52,0.81,0.075,0,0.98,0.781,0.43,0.11,0.02,0.0082,0,0,0.2316,0,0.07733048,0,0.12,"TITANITE"
"331","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"phenocryst","core",NA,"primary",30.21,39.88,0.22,0.12,1.22,27.56,0.0092,0.06,0.0063,0.21,0.065,0.727,0.06,0.01,0.0119,0,0,0.3713,0,0.07733048,0,0.393,"TITANITE"
"332","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"phenocryst","rim",NA,"primary",30.39,39.13,0.967,0.04,1.2545,27.65,0,0.0497,0.0016,0.32,0.05,0.732,0.04,0,0.0239,0,0,0.015,0,0.07681039,0,0.669,"TITANITE"
"333","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",31.82,32.92,2.05,0.06,2.08,27.32,0.06,0.08,0,0.13,0.06,0.187,0.59,0.25,0,0,0,0.0126,0,0.07733048,0,0.42,"TITANITE"
"334","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",32.04,34.23,2.33,0.11,1.849,27.9,0.09,0.025,0.04,0.07,0.035,0.547,0.7,0.0184,0.01,0,0,0.016,0,0.07681039,0,0.28,"TITANITE"
"335","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",31.21,35.15,3.2,0.06,1.49231099170079,28.76,0.1,0.033,0,0,0.01,0.428,1.1,0,0.0082,0,0,0.0696,0,0.07681039,0,0,"TITANITE"
"336","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",30.17,36.67,0.7,0,0.354,28.42,0.013,0.11,0.00330741996233522,0.03,0,0.474,0.3,0,0,0,0,0,0,0.07681039,0,2.27,"TITANITE"
"337","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",30.24,36.95,0.53,0,1.32903429899728,28.77,0.0158,0.0441,0.009,0.03,0,0.29,0.21,0,0,0,0,0,0,0.07681039,0,1.88,"TITANITE"
"338","[19308] KRMICEK L. (2011)","samp. SEBKOVICE","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / CZECH REPUBLIC / BOHEMIAN MASSIF / SEBKOVICE DIKE","NEAR THE WESTERN MARGIN OF THE TREBIC MASSIF",49.21,49.21,15.88,15.88,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",30.76,38.6,0.93,0,0.3794,29.32,0.0056,0.1,0,0.0926,0,0.573,0.23,0,0,0,0,0.0696,0,0.07681039,0,0.11,"TITANITE"
"339","[19354] OLIVEIRA E. P. (1995)","samp. DB-7B","INTRAPLATE VOLCANICS","SAO FRANCISCO CRATON_PROTEROZOIC / BRAZIL_PROTEROZOIC / SALVADOR-CURACA BELT / CURACA DIKE SWARM",NA,-9.5675,-9.5675,-39.79,-39.79,"subaerial",NA,NA,"BASALT",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",36.52,26.22,7.37,0.07,5.88,19.01,0.81,0.17,0,0,0,0.265,1.4806,0,0.0239,0,0,0,0,0.07733048,0,4.518,"TITANITE"
"340","[19780] BAUDOUIN C. (2015)","samp. TAG","INTRAPLATE VOLCANICS","ATLAS MOUNTAINS / ATLAS MOUNTAINS / HIGH ATLAS / JEBEL SAGHRO",NA,30.91,30.91,-6.22,-6.22,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,"core",NA,"primary",29.66,36.04,1.13,0,1.59,27.83,0.02,0.06,0.01,1.05,0.0168,0.43,0.46,0,0,0,0,0,0,0.07733048,0,0.4514,"TITANITE"
"341","[19780] BAUDOUIN C. (2015)","samp. HE2","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL / LAACHER SEE / LOWER LAACHER SEE TEPHRA",NA,50.4133,50.4133,7.2733,7.2733,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,"core",NA,"primary",29.22,36.6,1.26,0,1.22,28.02,0.02,0.13,0.01,0.01,0,0.22,1.02,0.0024,0,0,0,0.063,0,0.07733048,0,0.11,"TITANITE"
"342","[19959] AFFATON P. (1997)","samp. 5330D","INTRAPLATE VOLCANICS","WEST AFRICAN CRATON_PROTEROZOIC / TIELE HILLS / BENIN / BUEM STRUCTURAL UNIT",NA,10.5,10.5,1,1,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",30.93,35.27,2.79,0.02,0.92,28.72,0,0.01,0,0.01,0.1293,0.428,1.101,0,0,0,0,0.022,0,0.1932616,0,0.194,"TITANITE"
"343","[19959] AFFATON P. (1997)","samp. 5330D","INTRAPLATE VOLCANICS","WEST AFRICAN CRATON_PROTEROZOIC / TIELE HILLS / BENIN / BUEM STRUCTURAL UNIT",NA,10.5,10.5,1,1,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"secondary",30.87,34.75,3.2,0.03,1.28,28.94,0,0.02,0.01,0.02,0.05,0.547,0.8247,0.02,0.0428,0,0,0.2325,0,0.07681039,0,1.663,"TITANITE"
"344","[20197] CUCCINIELLO C. (2016)","samp. M506","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","SAMBIRANO",-14,-14,48,48,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microcryst",NA,NA,"primary",30.01386,33.26698,1.462458,0,1.25798,26.61092,0,0.087,0.014,0.2691797,0.085,0.29,0.49,0.01,0,0,0,0.0269,0,0.07733048,0,0.4245432,"TITANITE"
"345","[20197] CUCCINIELLO C. (2016)","samp. M506","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","SAMBIRANO",-14,-14,48,48,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microcryst",NA,NA,"primary",29.30412,32.26874,2.062838,0,1.475966,26.67141,0.0325,0.3604,0.0228,0.2299389,0.1476,0.35,0.582,0.04,0.079234,0,0,0.2316,0,0.07733048,0,0.6775455,"TITANITE"
"346","[20197] CUCCINIELLO C. (2016)","samp. M506","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","SAMBIRANO",-14,-14,48,48,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microcryst",NA,NA,"primary",30.20924,34.05674,1.587898,0,1.745382,26.46971,0.0296,0.0623,0.0425,0.5976683,0,0.724,0.72,0.0185,0.011,0,0,0,0,0.07733048,0,0.8282586,"TITANITE"
"347","[20197] CUCCINIELLO C. (2016)","samp. M506","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","SAMBIRANO",-14,-14,48,48,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microcryst",NA,NA,"primary",30.24682,33.10786,1.976673,0.0419,1.633094,27.65648,0,0.079,0.1404,0.4211215,0,0.24,0.447,0,0.0284,0,0,0,0,0.1506769,0,0.892974,"TITANITE"
"348","[20197] CUCCINIELLO C. (2016)","samp. M208","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / NOSY KOMBA ARCHIPELAGO",NA,-12.2,-12.2,49.27,49.27,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microcryst",NA,NA,"primary",29.67266,33.93814,1.790257,0.1826,1.062979,26.61906,0.32,0.171,0.17,0.3597198,0,0.29,0.018,0.174,0.056905,0,0,0.0194,0,0.3874525,0,0.8700558,"TITANITE"
"349","[20197] CUCCINIELLO C. (2016)","samp. M208","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / NOSY KOMBA ARCHIPELAGO",NA,-12.2,-12.2,49.27,49.27,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"groundmass",NA,NA,"primary",31.61258,33.88101,2.616823,0.12,0.993925,27.79289,0.07,0,0.0382,0.5093257,0.2308,0.695,1.1016,0.0305,0.0284,0,0,0.5376,0,0.1932616,0,0.1261389,"TITANITE"
"350","[20197] CUCCINIELLO C. (2016)","samp. M200","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / NOSY BE ARCHIPELAGO",NA,-13.25,-13.5,48.27,48.27,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"groundmass",NA,NA,"primary",30.48469,32.96249,2.543707,0,0.8615401,27.34022,0,0.0654,0,0.1924761,0.04,0.265,1.3847,0.0371,0.0161,0,0,0.2325,0,0.07733048,0,0.06389987,"TITANITE"
"351","[20197] CUCCINIELLO C. (2016)","samp. M780","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","ANKIFY",-14,-14,48,48,"subaerial",NA,NA,"BASALT, ALKALINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"groundmass",NA,NA,"primary",31.2562662102935,34.5475818550051,1.31122696891337,0.0277,0.835396434742309,27.8989276594576,0.04,0.1286,0.0124,0,0.0889,0.474,0,0.0036,0.0239,0,0,0.2787,0,0.07681039,0,0.16,"TITANITE"
"352","[20197] CUCCINIELLO C. (2016)","samp. M780","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","ANKIFY",-14,-14,48,48,"subaerial",NA,NA,"BASALT, ALKALINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"groundmass",NA,NA,"primary",29.50891,36.34912,1.176246,0.049,0.3019634,27.48606,0.0215,0.1,0.0073,0.2082344,0,0.403,0.04,0,0.02,0,0,0.0194,0,0.2583759,0,0.03454737,"TITANITE"
"353","[20197] CUCCINIELLO C. (2016)","samp. M780","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","ANKIFY",-14,-14,48,48,"subaerial",NA,NA,"BASALT, ALKALINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"groundmass",NA,NA,"primary",30.08208,34.74589,1.914919,0.0118,0.4761089,27.16758,0.11,0.029,0,0.1038046,0,0.619,0.097,0,0.0202,0,0,0,0,0.2583759,0,0.4793256,"TITANITE"
"354","[20197] CUCCINIELLO C. (2016)","samp. M515","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / AMPASINDAVA PENINSULA","ANKARAMY",-14,-14,48,48,"subaerial",NA,NA,"MONZONITE, NEPHELINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microcryst",NA,NA,"primary",31.7234979395034,32.9550453775646,1.42623867082685,0,1.57380591689454,27.7820869155577,0.205,0.078,0,0.372920615378225,0.088,0.24,0.5365,0,0,0,0,0,0,0.1506769,0,0.4896,"TITANITE"
"355","[20197] CUCCINIELLO C. (2016)","samp. M211","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / NOSY BE ARCHIPELAGO",NA,-13.25,-13.5,48.27,48.27,"subaerial",NA,NA,"SYENITE, NEPHELINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microcryst",NA,NA,"primary",32.0883350240043,32.2423881388702,1.55072555748687,0.05,2.39646114426338,27.8691479576974,0.062,0,0.03,0.100856182903004,0.044,0.466,0.371,0.01,0,0,0,0.015,0,0.07733048,0,0.522,"TITANITE"
"356","[20197] CUCCINIELLO C. (2016)","samp. M211","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / NORTH(WESTERN) MADAGASCAR / NOSY BE ARCHIPELAGO",NA,-13.25,-13.5,48.27,48.27,"subaerial",NA,NA,"SYENITE, NEPHELINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,"core",NA,"primary",29.88318,30.81637,2.172683,0,2.978521,26.86561,0.136,0.0743,0.07,0.5850135,0.0674,0.752,2.903211,0,0.0188,0,0,0,0,0.2583759,0,0.4657525,"TITANITE"
"357","[20286] WEIDENDORFER D. (2016)","samp. B 39","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",27.93,35.84,1.1104,0.011,1.119,27.77,0.0203,0.0254,0.005,0.1187,0.05,0.349,0.646,0,0.0284,0,0,0,0,0.07733048,0,0.28,"TITANITE"
"358","[20286] WEIDENDORFER D. (2016)","samp. B 39","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.41,36.94,0.7194,0,0.7844,28.16,0,0.0345,0.0036,0.1142,0.0432959314450868,0.695,0.191,0,0,0,0,0,0,0.07733048,0,0.321,"TITANITE"
"359","[20286] WEIDENDORFER D. (2016)","samp. B 39","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.33,36.32,1.048,0,1.0987,28.31,0.0013,0.0351,0.0065,0.0552,0.088,0.396,0.44,0,0.0059,0,0,0,0,0.07733048,0,0.6628,"TITANITE"
"360","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.71,37.4,0.6163,0.044,0.806,27.87,8e-04,0.0497,0,0.1174,0.077,0.29,0.1,0,0,0,0,0.5376,0,0.1932616,0,0,"TITANITE"
"361","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.85,36.97,0.6833,0,0.9277,27.89,0,0.0358,0.0059,0.1319,0.1759,0.695,0.19,0.01,0.0161,0,0,0.022,0,0.07733048,0,8.89,"TITANITE"
"362","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.94,36.45,0.6934,0,0.8466,27.77,0,0.0321,0,0.0991,0,0.628,0.5326,0,0.0213,0,0,0.022,0,0.1932616,0,0.42,"TITANITE"
"363","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.19,36.41,0.6528,0,0.968,27.88,0.0196,0.0176,0,0.1246,0.032,0.6,0,0.0049,0,0,0,0,0,0.07733048,0,0.1271505,"TITANITE"
"364","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.33,35.04,0.5131,0,1.1488,27.77,0,0.0103,0,0.1975,0,0.586,0.336,0,0,0,0,0,0,0.07681039,0,2.27,"TITANITE"
"365","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.61,37.15,0.6138,0,0.895,28.21,0.0056,0.0424,0.001,0.107,0.025,0.29,0.119,0,0,0,0,0.0194,0,0.07733048,0,0.575,"TITANITE"
"366","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.27,37.07,0.6326,0.04,1.1763,28,0.0126,0.0245,0,0.0998,0,0.29,0.21,0.01,0,0,0,0.063,0,0.07733048,0,1.220791,"TITANITE"
"367","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.04,36.31,0.7107,0,1.5,28.26,0,0.0613,6e-04,0.142,0,0.474,0.317,8e-04,0,0,0,0,0,0.1506769,0,0.468,"TITANITE"
"368","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.19,36.21,0.8137,0.096,1.72,28.14,0.0058,0.0677,0,0.1341,0,0.619,0.35,0.0139,0,0,0,0.2316,0,0.07733048,0,0.288159684019401,"TITANITE"
"369","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.71,36.44,0.7934,0.0162,1.58,27.92,0.0256,0.0446,0.0145,0.1264,0.025,0.542,0.216,0.0219,0.011,0,0,0,0,0.07681039,0,0.13,"TITANITE"
"370","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.94,36.32,0.7809,0,1.47,28.4,0,0.0418,0,0.1211,0.0686,0.586,0.17,0,0,0,0,0,0,0.07681039,0,0.083,"TITANITE"
"371","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.97,36.4,0.7075,0,1.44,28.08,0.0055,0.0179,0,0.1171,0,0.732,0.53,0,0,0,0,0,0,0.07733048,0,0,"TITANITE"
"372","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.92,36.8,0.6061,0,1.31,28,0.0053,0.063,0,0.112,0.055,0.29,0,0.0033,0.03,0,0,0.0059,0,0.1506769,0,0.4785,"TITANITE"
"373","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.08,36.86,0.7547,0.03,1.41,28.3,0,0.0307,0,0.1119,0.06,0.301,0.31,0,0,0,0,0.0194,0,0.07681039,0,0,"TITANITE"
"374","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.13,36.69,0.6533,0,1.55,28.2,0.0172,0.0435,0.0117,0.1356,0.0264539716763006,0.766,0.33,0,0,0,0,0.022,0,0.1506769,0,0.4103,"TITANITE"
"375","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.21,37.62,0.6903,0,1.2274,28.42,7e-04,0.0546,0.0086,0.1576,0,0.573,0.24,8e-04,0,0,0,0,0,0.07681039,0,0.3,"TITANITE"
"376","[20286] WEIDENDORFER D. (2016)","samp. B 24","OCEAN ISLAND","CAPE VERDE ISLANDS / BRAVA",NA,14.83,14.83,-24.68,-24.68,"subaerial",NA,NA,"NEPHELINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.1,37.41,0.5392,0.033,1.2547,28.17,0.0057,0.0729,0.0017,0.1249,0.059,0.551,0.16,0.01,0.01,0,0,0.2325,0,0.07681039,0,0.4133,"TITANITE"
