"CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","THO2(WT%)","UO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","LA2O3(WT%)","CE2O3(WT%)","ND2O3(WT%)","SM2O3(WT%)","V2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","PBO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","LOI(WT%)","K(WT%)","HE3(AT/G)","HE4(CCMSTP/G)","LI(PPM)","LI6(PPM)","LI7(PPM)","BE(PPM)","BE10(AT/G)","B(PPM)","F(PPM)","NE20(AT/G)","NE21(AT/G)","NE22(AT/G)","NA(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","CL(PPM)","AR36(MOL/G)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","GE73(PPM)","GE74(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","SN(PPM)","SB(PPM)","XE130(MOL/G)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","PB(PPM)","TH(PPM)","U(PPM)","H2O(PPM)","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","HE3_HE4(R/R(A))","BE10_BE9","AR40_AR36","KR78_KR84","KR80_KR84","KR82_KR84","KR83_KR84","KR86_KR84","NE20_NE22","NE21_NE20","NE21_NE22","NE22_NE20","XE128_XE130","XE129_XE130","XE131_XE130","XE132_XE130","XE134_XE130","XE136_XE130","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_TH230_ACT","U238_TH232_ACT","D7LI(‰LSVEC)","D18O(‰)","D18O(‰PDB)","D18O(‰SMOW)","D18O(‰VSMOW)","D29SI(‰NBS28)","D30SI(‰NBS28)","AGE(KA)","AGE(MA)",
"[9871] MÜLLER A. (2005)","samp. TR3C-35","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / TEPLICE-ALTENBERG CALDERA / TEPLICE RHYOLITE","DRILLING MI-4","50.73","50.73","13.77","13.77","subaerial","","","RHYOLITE","","","","","QUARTZ","","phenocryst","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","","","","","7","","","104","","","","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[9910] BROUXEL F. (1987)","samp. SH 288C","INTRAPLATE VOLCANICS","KLAMATH MOUNTAINS / KLAMATH MOUNTAINS - PALEOZOIC ARC COMPLEXES / CALIFORNIA / COPLEY-BALAKLALA SERIES","","41","41","-122","-122","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52","36.4","","","","","","","","","","0.0269","0.0787","","0.0687 \ 8.71","0.0245 \ 3.2","0.0053","0.0277","","0.0256","","0.015","","0.0136","","","","","","","","","0.51309","0.2236","0.71018","0.7584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[9910] BROUXEL F. (1987)","samp. SH 288C","INTRAPLATE VOLCANICS","KLAMATH MOUNTAINS / KLAMATH MOUNTAINS - PALEOZOIC ARC COMPLEXES / CALIFORNIA / COPLEY-BALAKLALA SERIES","","41","41","-122","-122","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0256","0.0832","","0.0867","0.0331","0.007","0.0373","","0.0355","","0.0213","","0.0213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[9910] BROUXEL F. (1987)","samp. SH 475","INTRAPLATE VOLCANICS","KLAMATH MOUNTAINS / KLAMATH MOUNTAINS - PALEOZOIC ARC COMPLEXES / CALIFORNIA / COPLEY-BALAKLALA SERIES","","41","41","-122","-122","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.44","23.1","","","","","","","","","","0.004","0.0123","","0.0116 \ 16.9","0.004 \ 5.81","0.0007","0.0051","","0.0057","","0.0039","","0.0043","","","","","","","","","0.513067","0.2098","0.710594","0.9361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[9910] BROUXEL F. (1987)","samp. SH 475","INTRAPLATE VOLCANICS","KLAMATH MOUNTAINS / KLAMATH MOUNTAINS - PALEOZOIC ARC COMPLEXES / CALIFORNIA / COPLEY-BALAKLALA SERIES","","41","41","-122","-122","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.022","0.215","","","","","","","","","","0.0022","0.0072","","0.0073","0.0025","0.0002","0.0029","","0.0032","","0.002","","0.0021","","","","","","","","","","","0.707706","0.2964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[10022] WANG B. (2007)","samp. XJ-325","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE","AXI GOLD MINE, YILI BLOCK","44.2","44.3","81.5","81.75","subaerial","","","ANDESITE","","","","","QUARTZ","","","rim","","primary","93.364","0.08","","","0.441","","","","","","","","","3.65","","","0.146","","","","","","","0.025","0.007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[10659] KATZIR Y. (2007)","samp. A52","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / ELAT BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1","","","","","",
"[10659] KATZIR Y. (2007)","samp. A197","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / ELAT BLOCK","NETAFIM","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.57","","","","","",
"[10659] KATZIR Y. (2007)","samp. A197-1","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / ELAT BLOCK","NETAFIM","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","","","","","",
"[10659] KATZIR Y. (2007)","samp. A129","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / ELAT BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","","","","","",
"[10659] KATZIR Y. (2007)","samp. A157","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / ELAT BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.71","","","","","",
"[10659] KATZIR Y. (2007)","samp. A198","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / AMRAN BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69","","","","","",
"[10659] KATZIR Y. (2007)","samp. A202","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / AMRAN BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.65","","","","","",
"[10659] KATZIR Y. (2007)","samp. A128","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / ELAT BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75","","","","","",
"[10659] KATZIR Y. (2007)","samp. A149","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / ELAT BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","","","","","",
"[10659] KATZIR Y. (2007)","samp. A285","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / AMRAN BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","","","","","",
"[10659] KATZIR Y. (2007)","samp. D218A","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - PROTEROZOIC / ISRAEL / AMRAN BLOCK","","29.5","29.5","35","35","subaerial","","","PORPHYRY, QUARTZ","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.68","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. 95-2001A","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HEISE VOLCANIC FIELD","BLACKTAIL CREEK, IDAHO","43.51","43.51","-111.76","-111.76","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. 06HS-18","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / HEISE VOLCANIC FIELD","WALCOTT TUFF, IDAHO","43.81","43.81","-112.84","-112.84","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. 06HS-5","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HEISE VOLCANIC FIELD","CONANT CREEK, IDAHO","43.32","43.32","-111.14","-111.14","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. TNP96-43","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HEISE VOLCANIC FIELD","MORAN, SIGNAL MOUNTAIN, KILGORE, IDAHO","43.8552","43.8552","-111.5636","-111.5636","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. 2000-17","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HEISE VOLCANIC FIELD","MORAN, SIGNAL MOUNTAIN, KILGORE, IDAHO","43.8552","43.8552","-111.5636","-111.5636","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.33","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. 626.1","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HEISE VOLCANIC FIELD","LONG HOLLOW, IDAHO","43.71","43.71","-111.53","-111.53","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.68","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. 06HS-1","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HEISE VOLCANIC FIELD","INDIAN CREEK, IDAHO","44.29","44.29","-112.41","-112.41","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","","","","","",
"[10902] BINDEMAN I. N. (2007)","samp. 06HS-19","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HEISE VOLCANIC FIELD","SHERIDAN RESERVOIR, IDAHO","44.46","44.46","-111.68","-111.68","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55","","","","","",
"[10950] DUNCKER K. E. (1991)","samp. I-6","RIFT VOLCANICS","RIO GRANDE RIFT / ESPANOLA BASIN / NEW MEXICO / CERROS DEL RIO VOLCANIC FIELD","","35.584","35.584","-106.128","-106.128","subaerial","","","HAWAIITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","","","","","",
